ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
MN-165,Watonwan County,Minnesota,38.3,4.5,125,33.8,
MN-167,Wilkin County,Minnesota,34.7,4.2,124,30.4,
MN-169,Winona County,Minnesota,37.6,3.6,121,34.1,
MN-171,Wright County,Minnesota,36,3.8,119,32.2,
MN-173,Yellow Medicine County,Minnesota,36.8,4.4,125,32.5,
MS-001,Adams County,Mississippi,56.3,2.3,120,54.1,
MS-003,Alcorn County,Mississippi,50.3,2.1,122,48.2,
MS-005,Amite County,Mississippi,56.1,2.5,121,53.6,
MS-007,Attala County,Mississippi,52,1,103,51,
MS-009,Benton County,Mississippi,50.1,1.3,111,48.8,
MS-011,Bolivar County,Mississippi,53.7,1.9,113,51.8,
MS-013,Calhoun County,Mississippi,51.8,1.1,109,50.6,
MS-015,Carroll County,Mississippi,53.3,2.1,116,51.2,
MS-017,Chickasaw County,Mississippi,52.7,1.9,119,50.8,
MS-019,Choctaw County,Mississippi,52,1.4,111,50.5,
MS-021,Claiborne County,Mississippi,55.9,2.6,121,53.3,
MS-023,Clarke County,Mississippi,54.4,2.5,120,51.9,
MS-025,Clay County,Mississippi,53.4,2.2,121,51.1,
MS-027,Coahoma County,Mississippi,53.4,1.9,117,51.5,
MS-029,Copiah County,Mississippi,55.3,2.5,119,52.8,
MS-031,Covington County,Mississippi,54.9,2.5,122,52.5,
MS-033,DeSoto County,Mississippi,52.6,1.8,118,50.8,
MS-035,Forrest County,Mississippi,55.9,2.8,123,53.2,
MS-037,Franklin County,Mississippi,55.8,2.3,121,53.4,
MS-039,George County,Mississippi,56.1,2.2,115,53.9,
MS-041,Greene County,Mississippi,55.6,2.6,120,53.1,
MS-043,Grenada County,Mississippi,52.5,1.5,112,51,
MS-045,Hancock County,Mississippi,58.6,2.4,121,56.2,
MS-047,Harrison County,Mississippi,58.1,2.2,119,55.9,
MS-049,Hinds County,Mississippi,54.9,2.1,117,52.8,
MS-051,Holmes County,Mississippi,54.2,1.9,115,52.3,
MS-053,Humphreys County,Mississippi,55.2,2.3,119,52.9,
MS-055,Issaquena County,Mississippi,55.1,2.1,118,52.9,
MS-057,Itawamba County,Mississippi,52.1,2.5,124,49.6,
MS-059,Jackson County,Mississippi,57.8,2,116,55.9,
MS-061,Jasper County,Mississippi,53.8,2,118,51.8,
MS-063,Jefferson County,Mississippi,55.9,2.4,123,53.5,
MS-065,Jefferson Davis County,Mississippi,55.7,2.9,127,52.7,
MS-067,Jones County,Mississippi,54.7,2.1,119,52.7,
MS-069,Kemper County,Mississippi,52.8,1.4,111,51.4,
MS-071,Lafayette County,Mississippi,50.5,0.3,75,50.2,
MS-073,Lamar County,Mississippi,56.3,2.9,125,53.4,
MS-075,Lauderdale County,Mississippi,53.6,2,117,51.5,
MS-077,Lawrence County,Mississippi,56,3,126,53,
MS-079,Leake County,Mississippi,52,0.9,107,51.1,
MS-081,Lee County,Mississippi,52.8,2.5,125,50.2,
MS-083,Leflore County,Mississippi,54.8,2.8,121,52,
MS-085,Lincoln County,Mississippi,55.7,2.6,124,53.1,
MS-087,Lowndes County,Mississippi,53.5,2.2,118,51.3,
MS-089,Madison County,Mississippi,53.7,1,109,52.7,
MS-091,Marion County,Mississippi,56.8,3,127,53.8,
MS-093,Marshall County,Mississippi,50.7,1.1,98,49.7,
MS-095,Monroe County,Mississippi,52.7,2,118,50.7,
MS-097,Montgomery County,Mississippi,51.6,0.9,100,50.7,
MS-099,Neshoba County,Mississippi,51.6,1,105,50.6,
MS-101,Newton County,Mississippi,52.7,1.7,114,51,
MS-103,Noxubee County,Mississippi,53.5,2.2,117,51.3,
MS-105,Oktibbeha County,Mississippi,53.7,2.5,123,51.1,
MS-107,Panola County,Mississippi,51.7,0.9,92,50.8,
MS-109,Pearl River County,Mississippi,57.1,2.8,123,54.3,
MS-111,Perry County,Mississippi,55.8,2.7,122,53,
MS-113,Pike County,Mississippi,56.2,2.6,123,53.6,
MS-115,Pontotoc County,Mississippi,51.9,1.6,116,50.4,
MS-117,Prentiss County,Mississippi,51.5,2.6,125,48.9,
MS-119,Quitman County,Mississippi,53,1.7,114,51.3,
MS-121,Rankin County,Mississippi,53.9,1.9,114,52,
MS-123,Scott County,Mississippi,52.5,1.5,110,51.1,
MS-125,Sharkey County,Mississippi,55,2,118,52.9,
MS-127,Simpson County,Mississippi,54.5,2.4,118,52.1,
MS-129,Smith County,Mississippi,53.6,2,115,51.7,
MS-131,Stone County,Mississippi,56.6,2.8,124,53.8,
MS-133,Sunflower County,Mississippi,54.4,2.3,120,52.2,
MS-135,Tallahatchie County,Mississippi,53.3,1.9,116,51.5,
MS-137,Tate County,Mississippi,52.1,1.4,110,50.7,
MS-139,Tippah County,Mississippi,50.4,1.7,115,48.7,
MS-141,Tishomingo County,Mississippi,50.8,2.9,126,47.9,
MS-143,Tunica County,Mississippi,53.2,1.9,120,51.3,
MS-145,Union County,Mississippi,51.3,1.6,115,49.7,
MS-147,Walthall County,Mississippi,56.7,2.9,127,53.8,
MS-149,Warren County,Mississippi,55.7,2.4,119,53.3,
MS-151,Washington County,Mississippi,54.5,2,116,52.5,
MS-153,Wayne County,Mississippi,54.9,2.5,122,52.4,
MS-155,Webster County,Mississippi,52,1.4,110,50.7,
MS-157,Wilkinson County,Mississippi,57.1,2.7,123,54.4,
MS-159,Winston County,Mississippi,52.3,1.6,113,50.6,
MS-161,Yalobusha County,Mississippi,51.4,0.8,95,50.6,
MS-163,Yazoo County,Mississippi,54.8,1.5,113,53.3,
MO-001,Adair County,Missouri,43.7,3,123,40.7,
MO-003,Andrew County,Missouri,43.9,2.3,120,41.6,
MO-005,Atchison County,Missouri,43,2.8,123,40.3,
MO-007,Audrain County,Missouri,45.3,2.8,122,42.5,
MO-009,Barry County,Missouri,47,2,118,45,
MO-011,Barton County,Missouri,47.4,1.4,108,45.9,
MO-013,Bates County,Missouri,46.8,2,118,44.8,
MO-015,Benton County,Missouri,46.2,2.7,124,43.5,
MO-017,Bollinger County,Missouri,46.6,1.7,115,44.9,
MO-019,Boone County,Missouri,46.5,3.1,124,43.4,
MO-021,Buchanan County,Missouri,44.3,2.1,118,42.2,
MO-023,Butler County,Missouri,48.1,1.8,114,46.3,
MO-025,Caldwell County,Missouri,43.8,2.2,118,41.6,
MO-027,Callaway County,Missouri,46.4,2.9,124,43.5,
MO-029,Camden County,Missouri,47.2,3.4,125,43.8,
MO-031,Cape Girardeau County,Missouri,47.5,2.3,121,45.2,
MO-033,Carroll County,Missouri,45.1,2.7,123,42.4,
MO-035,Carter County,Missouri,46.3,2.6,122,43.7,
MO-037,Cass County,Missouri,46.7,3.1,125,43.5,
MO-039,Cedar County,Missouri,47.8,2.7,125,45.1,
MO-041,Chariton County,Missouri,45.4,2.9,122,42.5,
MO-043,Christian County,Missouri,46,2.2,121,43.7,
MO-045,Clark County,Missouri,43.9,2.3,121,41.6,
MO-047,Clay County,Missouri,45.1,2.4,118,42.6,
MO-049,Clinton County,Missouri,43.6,1.9,109,41.6,
MO-051,Cole County,Missouri,47.6,3.5,126,44.1,
MO-053,Cooper County,Missouri,46.3,3.2,126,43.1,
MO-055,Crawford County,Missouri,43.9,2.5,120,41.5,
MO-057,Dade County,Missouri,47.3,2.3,120,45,
MO-059,Dallas County,Missouri,46,2.3,121,43.7,
MO-061,Daviess County,Missouri,43.7,2.1,118,41.6,
MO-063,DeKalb County,Missouri,43.2,1.7,112,41.5,
MO-065,Dent County,Missouri,44.3,2.3,117,42,
MO-067,Douglas County,Missouri,46.4,2.7,125,43.8,
MO-069,Dunklin County,Missouri,50.2,2.1,117,48.1,
MO-071,Franklin County,Missouri,44.9,2.4,119,42.6,
MO-073,Gasconade County,Missouri,45,2.4,122,42.6,
MO-075,Gentry County,Missouri,43.4,2.7,122,40.8,
MO-077,Greene County,Missouri,46.2,2.5,121,43.7,
MO-079,Grundy County,Missouri,43.8,2.2,120,41.6,
MO-081,Harrison County,Missouri,43.2,2.7,122,40.5,
MO-083,Henry County,Missouri,46.7,2.5,123,44.2,
MO-085,Hickory County,Missouri,46.8,2.8,125,44,
MO-087,Holt County,Missouri,44,2.5,122,41.5,
MO-089,Howard County,Missouri,46.2,3.3,126,42.9,
MO-091,Howell County,Missouri,47.4,3.9,126,43.5,
MO-093,Iron County,Missouri,43.9,1.8,115,42.1,
MO-095,Jackson County,Missouri,46.2,3,124,43.3,
MO-097,Jasper County,Missouri,47.9,1.8,120,46,
MO-099,Jefferson County,Missouri,46.7,2.6,122,44.1,
MO-101,Johnson County,Missouri,46.3,3.1,124,43.2,
MO-103,Knox County,Missouri,43.5,2.4,120,41.1,
MO-105,Laclede County,Missouri,46.5,2.8,123,43.7,
MO-107,Lafayette County,Missouri,45.8,3.1,126,42.7,
MO-109,Lawrence County,Missouri,46.9,2.3,120,44.7,
MO-111,Lewis County,Missouri,44.1,2,118,42.1,
MO-113,Lincoln County,Missouri,45.7,3,125,42.7,
MO-115,Linn County,Missouri,44.2,2.4,121,41.8,
MO-117,Livingston County,Missouri,44.3,2.1,118,42.1,
MO-119,McDonald County,Missouri,48.2,2.2,124,45.9,
MO-121,Macon County,Missouri,44.6,3,123,41.7,
MO-123,Madison County,Missouri,44.7,1.3,107,43.3,
MO-125,Maries County,Missouri,46.8,3.1,124,43.6,
MO-127,Marion County,Missouri,44.8,2.3,121,42.4,
MO-129,Mercer County,Missouri,42.7,2,120,40.6,
MO-131,Miller County,Missouri,47.5,3.6,124,43.9,
MO-133,Mississippi County,Missouri,49.4,2.3,123,47.1,
MO-135,Moniteau County,Missouri,46.8,3.4,125,43.5,
MO-137,Monroe County,Missouri,45,2.6,124,42.4,
MO-139,Montgomery County,Missouri,45.2,2.6,122,42.6,
MO-141,Morgan County,Missouri,46,3,124,43,
MO-143,New Madrid County,Missouri,49.8,1.9,118,47.9,
MO-145,Newton County,Missouri,48.1,2.1,120,46,
MO-147,Nodaway County,Missouri,43.2,2.9,124,40.2,
MO-149,Oregon County,Missouri,47.5,3.8,125,43.7,
MO-151,Osage County,Missouri,46.6,2.9,123,43.7,
MO-153,Ozark County,Missouri,47.2,2.9,125,44.3,
MO-155,Pemiscot County,Missouri,50.9,2.2,119,48.7,
MO-157,Perry County,Missouri,46.7,2.6,122,44,
MO-159,Pettis County,Missouri,46,2.8,125,43.2,
MO-161,Phelps County,Missouri,45.9,2.8,122,43.1,
MO-163,Pike County,Missouri,45.2,2.8,123,42.4,
MO-165,Platte County,Missouri,45.6,2.9,123,42.7,
MO-167,Polk County,Missouri,46.6,2.5,123,44.1,
MO-169,Pulaski County,Missouri,46.7,3.1,123,43.6,
MO-171,Putnam County,Missouri,42,1.8,114,40.2,
MO-173,Ralls County,Missouri,45.2,2.7,123,42.5,
MO-175,Randolph County,Missouri,45.5,3.1,124,42.4,
MO-177,Ray County,Missouri,44.8,2.7,123,42.2,
MO-179,Reynolds County,Missouri,44.3,2.2,119,42.1,
MO-181,Ripley County,Missouri,47.5,2.5,118,45,
MO-183,St. Charles County,Missouri,46.6,2.8,123,43.8,
MO-185,St. Clair County,Missouri,47.2,2.4,122,44.7,
MO-186,Ste. Genevieve County,Missouri,46.3,2.4,122,43.9,
MO-187,St. Francois County,Missouri,44.9,1.8,112,43.1,
MO-189,St. Louis County,Missouri,47.3,2.6,122,44.8,
MO-195,Saline County,Missouri,46.1,3.3,126,42.8,
MO-197,Schuyler County,Missouri,42.8,2.5,121,40.3,
MO-199,Scotland County,Missouri,43.2,2.6,121,40.6,
MO-201,Scott County,Missouri,48.9,2.3,123,46.5,
MO-203,Shannon County,Missouri,46.1,3.4,125,42.7,
MO-205,Shelby County,Missouri,43.9,2.1,118,41.8,
MO-207,Stoddard County,Missouri,48.8,1.9,118,46.9,
MO-209,Stone County,Missouri,46.7,2.1,120,44.6,
MO-211,Sullivan County,Missouri,43.2,2.2,121,41,
MO-213,Taney County,Missouri,46.8,2,121,44.8,
MO-215,Texas County,Missouri,45.8,2.7,123,43.1,
MO-217,Vernon County,Missouri,47.3,1.8,116,45.5,
MO-219,Warren County,Missouri,45.3,2.7,121,42.6,
MO-221,Washington County,Missouri,44.5,2.3,122,42.2,
MO-223,Wayne County,Missouri,46.1,1.8,115,44.3,
MO-225,Webster County,Missouri,45.6,2.4,121,43.2,
MO-227,Worth County,Missouri,42.8,3.2,124,39.6,
MO-229,Wright County,Missouri,46,2.6,124,43.4,
MO-510,St. Louis City,Missouri,47.7,2.4,121,45.3,
MT-001,Beaverhead County,Montana,28.2,2.5,126,25.7,
MT-003,Big Horn County,Montana,33.3,1.7,105,31.7,
MT-005,Blaine County,Montana,31,2,111,28.9,
MT-007,Broadwater County,Montana,32.5,2.1,120,30.3,
MT-009,Carbon County,Montana,33,3,122,30,
MT-011,Carter County,Montana,32,2.1,113,29.9,
MT-013,Cascade County,Montana,31.3,1.2,91,30.2,
MT-015,Chouteau County,Montana,31.2,1.4,99,29.8,
MT-017,Custer County,Montana,33.2,2.3,115,30.8,
MT-019,Daniels County,Montana,27.6,1.9,105,25.7,
MT-021,Dawson County,Montana,31.8,2.3,114,29.5,
MT-023,Deer Lodge County,Montana,28,1.9,122,26.1,
MT-025,Fallon County,Montana,32,1.8,105,30.2,
MT-027,Fergus County,Montana,32,1.3,98,30.7,
MT-029,Flathead County,Montana,31.2,2.6,122,28.6,
MT-031,Gallatin County,Montana,29.4,2.6,124,26.8,
MT-033,Garfield County,Montana,33.1,2.7,118,30.4,
MT-035,Glacier County,Montana,29.8,2.4,113,27.4,
MT-037,Golden Valley County,Montana,31.5,1,92,30.5,
MT-039,Granite County,Montana,29.4,2,124,27.3,
MT-041,Hill County,Montana,29.2,1.7,101,27.5,
MT-043,Jefferson County,Montana,30.7,1.8,118,28.9,
MT-045,Judith Basin County,Montana,30.4,1.7,110,28.7,
MT-047,Lake County,Montana,34.1,2.4,119,31.8,
MT-049,Lewis and Clark County,Montana,30.6,1.9,111,28.7,
MT-051,Liberty County,Montana,29,1.5,97,27.5,
MT-053,Lincoln County,Montana,32.7,2.8,122,29.9,
MT-055,McCone County,Montana,31.5,2.8,115,28.7,
MT-057,Madison County,Montana,29.4,2,122,27.4,
MT-059,Meagher County,Montana,29.2,1.7,112,27.5,
MT-061,Mineral County,Montana,32.8,1.8,114,31,
MT-063,Missoula County,Montana,31.4,2,115,29.4,
MT-065,Musselshell County,Montana,33.9,2.1,115,31.8,
MT-067,Park County,Montana,28.8,2.5,124,26.3,
MT-069,Petroleum County,Montana,34,2,108,32.1,
MT-071,Phillips County,Montana,31.1,1.7,105,29.3,
MT-073,Pondera County,Montana,30.3,2.5,117,27.8,
MT-075,Powder River County,Montana,33,1.9,110,31,
MT-077,Powell County,Montana,29.2,2.2,114,27,
MT-079,Prairie County,Montana,32.7,2.6,116,30.2,
MT-081,Ravalli County,Montana,30.3,1.7,121,28.7,
MT-083,Richland County,Montana,30.6,1.9,106,28.7,
MT-085,Roosevelt County,Montana,29.6,2,105,27.6,
MT-087,Rosebud County,Montana,32.5,1.7,104,30.8,
MT-089,Sanders County,Montana,32.9,1.5,102,31.4,
MT-091,Sheridan County,Montana,28.6,2.1,107,26.5,
MT-093,Silver Bow County,Montana,29.7,2.3,122,27.4,
MT-095,Stillwater County,Montana,32.2,1.9,111,30.3,
MT-097,Sweet Grass County,Montana,31.7,1.7,106,30,
MT-099,Teton County,Montana,30.2,2.2,110,27.9,
MT-101,Toole County,Montana,30.4,2.8,119,27.6,
MT-103,Treasure County,Montana,33,1.6,103,31.3,
MT-105,Valley County,Montana,30.2,2.4,112,27.7,
MT-107,Wheatland County,Montana,30.3,1.1,93,29.2,
MT-109,Wibaux County,Montana,32,1.9,110,30,
MT-111,Yellowstone County,Montana,34.4,1.6,107,32.7,
NE-001,Adams County,Nebraska,40.8,2.9,126,37.9,
NE-003,Antelope County,Nebraska,38.9,3,126,35.9,
NE-005,Arthur County,Nebraska,37,2.7,127,34.3,
NE-007,Banner County,Nebraska,35,2.2,122,32.9,
NE-009,Blaine County,Nebraska,37.3,2.6,127,34.8,
NE-011,Boone County,Nebraska,39.4,3.2,127,36.2,
NE-013,Box Butte County,Nebraska,34.7,2.2,124,32.4,
NE-015,Boyd County,Nebraska,38.5,2.9,124,35.5,
NE-017,Brown County,Nebraska,37.2,2.8,126,34.4,
NE-019,Buffalo County,Nebraska,39.7,3,126,36.7,
NE-021,Burt County,Nebraska,40.5,3.2,125,37.3,
NE-023,Butler County,Nebraska,40.6,2.4,117,38.2,
NE-025,Cass County,Nebraska,42.2,2.5,122,39.7,
NE-027,Cedar County,Nebraska,38.9,3.2,124,35.7,
NE-029,Chase County,Nebraska,37.6,2.1,113,35.5,
NE-031,Cherry County,Nebraska,36.5,3.2,127,33.3,
NE-033,Cheyenne County,Nebraska,35.9,1.8,115,34.1,
NE-035,Clay County,Nebraska,41.2,3,123,38.2,
NE-037,Colfax County,Nebraska,40.8,3.5,125,37.3,
NE-039,Cuming County,Nebraska,39.8,3.1,125,36.7,
NE-041,Custer County,Nebraska,37.8,3,126,34.9,
NE-043,Dakota County,Nebraska,38.8,2.8,121,36,
NE-045,Dawes County,Nebraska,36.1,3.3,127,32.8,
NE-047,Dawson County,Nebraska,38.6,2.6,126,36.1,
NE-049,Deuel County,Nebraska,37.2,2.2,123,35.1,
NE-051,Dixon County,Nebraska,38.6,2.7,120,35.8,
NE-053,Dodge County,Nebraska,41.3,3.6,127,37.7,
NE-055,Douglas County,Nebraska,42.5,3.7,127,38.9,
NE-057,Dundy County,Nebraska,38,1.6,106,36.3,
NE-059,Fillmore County,Nebraska,41.3,2.4,120,38.9,
NE-061,Franklin County,Nebraska,41.4,3.3,128,38.1,
NE-063,Frontier County,Nebraska,38.5,2.3,123,36.1,
NE-065,Furnas County,Nebraska,39,1.8,111,37.2,
NE-067,Gage County,Nebraska,42.3,2.6,125,39.6,
NE-069,Garden County,Nebraska,36,2.1,121,33.9,
NE-071,Garfield County,Nebraska,37.5,2.8,121,34.8,
NE-073,Gosper County,Nebraska,39.1,2.3,121,36.8,
NE-075,Grant County,Nebraska,35.3,2.2,119,33.1,
NE-077,Greeley County,Nebraska,38.7,2.9,126,35.8,
NE-079,Hall County,Nebraska,40.5,3.1,127,37.4,
NE-081,Hamilton County,Nebraska,41.3,3,125,38.2,
NE-083,Harlan County,Nebraska,40.9,2.9,127,38,
NE-085,Hayes County,Nebraska,38.1,2.1,118,36,
NE-087,Hitchcock County,Nebraska,38.6,1.6,111,36.9,
NE-089,Holt County,Nebraska,37.8,3,125,34.8,
NE-091,Hooker County,Nebraska,35.5,1.6,106,33.9,
NE-093,Howard County,Nebraska,39.8,3.1,127,36.7,
NE-095,Jefferson County,Nebraska,42.6,3.4,127,39.2,
NE-097,Johnson County,Nebraska,42.3,2.6,124,39.6,
NE-099,Kearney County,Nebraska,40.5,3.1,128,37.4,
NE-101,Keith County,Nebraska,38.2,2.6,126,35.6,
NE-103,Keya Paha County,Nebraska,37.5,3,125,34.5,
NE-105,Kimball County,Nebraska,33.9,2.1,119,31.8,
NE-107,Knox County,Nebraska,39.1,3.4,124,35.8,
NE-109,Lancaster County,Nebraska,41.8,2.6,123,39.3,
NE-111,Lincoln County,Nebraska,37.5,2.3,122,35.2,
NE-113,Logan County,Nebraska,37.1,2.6,125,34.5,
NE-115,Loup County,Nebraska,37.4,2.9,127,34.5,
NE-117,McPherson County,Nebraska,36.7,2.3,122,34.3,
NE-119,Madison County,Nebraska,39.5,3.1,125,36.5,
NE-121,Merrick County,Nebraska,40.7,3,127,37.8,
NE-123,Morrill County,Nebraska,35.7,1.9,118,33.8,
NE-125,Nance County,Nebraska,40.1,2.9,125,37.2,
NE-127,Nemaha County,Nebraska,42.9,2.6,122,40.3,
NE-129,Nuckolls County,Nebraska,41.3,2.6,123,38.6,
NE-131,Otoe County,Nebraska,42.3,2.5,122,39.8,
NE-133,Pawnee County,Nebraska,42.7,2.7,123,40,
NE-135,Perkins County,Nebraska,37.7,2.5,123,35.2,
NE-137,Phelps County,Nebraska,40,2.9,127,37.1,
NE-139,Pierce County,Nebraska,38.9,3,126,35.9,
NE-141,Platte County,Nebraska,40.2,3.1,125,37.1,
NE-143,Polk County,Nebraska,40.7,2.4,116,38.3,
NE-145,Red Willow County,Nebraska,39,2.2,121,36.8,
NE-147,Richardson County,Nebraska,43.4,2.7,123,40.8,
NE-149,Rock County,Nebraska,37.1,2.8,124,34.2,
NE-151,Saline County,Nebraska,41.5,2.3,117,39.2,
NE-153,Sarpy County,Nebraska,42.5,3.1,124,39.4,
NE-155,Saunders County,Nebraska,42.1,3.5,126,38.6,
NE-157,Scotts Bluff County,Nebraska,35.3,1.9,119,33.4,
NE-159,Seward County,Nebraska,40.8,2,115,38.8,
NE-161,Sheridan County,Nebraska,35.5,3.2,128,32.4,
NE-163,Sherman County,Nebraska,38.9,3.1,126,35.8,
NE-165,Sioux County,Nebraska,33.5,2.2,124,31.3,
NE-167,Stanton County,Nebraska,39.9,3.3,125,36.6,
NE-169,Thayer County,Nebraska,42,2.8,125,39.1,
NE-171,Thomas County,Nebraska,36.7,2,110,34.8,
NE-173,Thurston County,Nebraska,39.3,2.8,121,36.4,
NE-175,Valley County,Nebraska,38.1,2.9,124,35.2,
NE-177,Washington County,Nebraska,42,3.6,126,38.3,
NE-179,Wayne County,Nebraska,38.8,2.9,121,35.9,
NE-181,Webster County,Nebraska,40.9,2.5,124,38.3,
NE-183,Wheeler County,Nebraska,38.5,3.2,126,35.3,
NE-185,York County,Nebraska,40.9,2.2,116,38.8,
NV-001,Churchill County,Nevada,38.2,3,128,35.1,
NV-003,Clark County,Nevada,54.5,3.4,125,51.1,
NV-005,Douglas County,Nevada,37.5,2.8,126,34.7,
NV-007,Elko County,Nevada,33.3,2.3,124,31,
NV-009,Esmeralda County,Nevada,41.1,4.5,128,36.6,
NV-011,Eureka County,Nevada,33.1,2.3,123,30.8,
NV-013,Humboldt County,Nevada,38,2.5,125,35.5,
NV-015,Lander County,Nevada,35.9,2.6,124,33.2,
NV-017,Lincoln County,Nevada,43.5,3,123,40.5,
NV-019,Lyon County,Nevada,39,3.7,129,35.3,
NV-021,Mineral County,Nevada,38.8,4.6,129,34.2,
NV-023,Nye County,Nevada,39.5,3.2,124,36.3,
NV-027,Pershing County,Nevada,39.3,3.2,129,36,
NV-029,Storey County,Nevada,40.7,3.5,128,37.2,
NV-031,Washoe County,Nevada,38.3,2.9,126,35.4,
NV-033,White Pine County,Nevada,33.9,2.8,126,31.1,
NV-510,Carson City,Nevada,38.9,3.4,127,35.5,
NH-001,Belknap County,New Hampshire,37.4,4.5,126,32.9,
NH-003,Carroll County,New Hampshire,35.3,4.5,126,30.8,
NH-005,Cheshire County,New Hampshire,38.1,5.3,127,32.8,
NH-007,Coos County,New Hampshire,32,4.5,124,27.5,
NH-009,Grafton County,New Hampshire,34.2,4.7,128,29.5,
NH-011,Hillsborough County,New Hampshire,39.4,5.2,128,34.3,
NH-013,Merrimack County,New Hampshire,38,5,128,32.9,
NH-015,Rockingham County,New Hampshire,40.3,4.7,127,35.6,
NH-017,Strafford County,New Hampshire,38.3,4,125,34.3,
NH-019,Sullivan County,New Hampshire,36.4,5.2,128,31.2,
NJ-001,Atlantic County,New Jersey,46.8,4.1,126,42.7,
NJ-003,Bergen County,New Jersey,45.6,4.5,126,41.1,
NJ-005,Burlington County,New Jersey,46.4,3.8,127,42.6,
NJ-007,Camden County,New Jersey,47,3.6,127,43.4,
NJ-009,Cape May County,New Jersey,48,3.9,125,44.1,
NJ-011,Cumberland County,New Jersey,46.9,3.7,123,43.3,
NJ-013,Essex County,New Jersey,46.3,5.1,127,41.2,
NJ-015,Gloucester County,New Jersey,47.3,3.5,126,43.8,
NJ-017,Hudson County,New Jersey,48.5,4.5,126,44,
NJ-019,Hunterdon County,New Jersey,43.4,4.7,127,38.7,
NJ-021,Mercer County,New Jersey,45.2,3.9,125,41.3,
NJ-023,Middlesex County,New Jersey,46.2,4.7,127,41.5,
NJ-025,Monmouth County,New Jersey,46.2,4.2,126,42,
NJ-027,Morris County,New Jersey,43,4.7,126,38.4,
NJ-029,Ocean County,New Jersey,46.2,3.9,127,42.2,
NJ-031,Passaic County,New Jersey,43.5,4.4,126,39,
NJ-033,Salem County,New Jersey,47.3,3.3,124,44,
NJ-035,Somerset County,New Jersey,44.7,4.8,127,39.8,
NJ-037,Sussex County,New Jersey,40.9,3.8,125,37.1,
NJ-039,Union County,New Jersey,47.1,5.4,128,41.7,
NJ-041,Warren County,New Jersey,41.5,4.3,125,37.2,
NM-001,Bernalillo County,New Mexico,40.2,2.5,122,37.7,
NM-003,Catron County,New Mexico,34.1,2.4,121,31.7,
NM-005,Chaves County,New Mexico,45.6,3.4,126,42.2,
NM-006,Cibola County,New Mexico,34.1,1.4,107,32.7,
NM-007,Colfax County,New Mexico,33.5,1.7,121,31.7,
NM-009,Curry County,New Mexico,43.6,2.7,125,40.9,
NM-011,De Baca County,New Mexico,45,3.4,128,41.6,
NM-013,Dona Ana County,New Mexico,47.8,2.3,122,45.5,
NM-015,Eddy County,New Mexico,48.5,2.8,123,45.7,
NM-017,Grant County,New Mexico,42.7,2,120,40.6,
NM-019,Guadalupe County,New Mexico,41.4,2.3,125,39.2,
NM-021,Harding County,New Mexico,40.1,1.8,118,38.3,
NM-023,Hidalgo County,New Mexico,45,1.7,117,43.3,
NM-025,Lea County,New Mexico,46.4,2.1,119,44.3,
NM-027,Lincoln County,New Mexico,41.9,3.5,128,38.3,
NM-028,Los Alamos County,New Mexico,35.8,2.6,127,33.2,
NM-029,Luna County,New Mexico,45.9,1.4,112,44.5,
NM-031,McKinley County,New Mexico,35.2,1.6,120,33.6,
NM-033,Mora County,New Mexico,34.7,2.6,127,32.1,
NM-035,Otero County,New Mexico,44.8,2.4,124,42.4,
NM-037,Quay County,New Mexico,43.9,2.3,123,41.7,
NM-039,Rio Arriba County,New Mexico,32.8,2.9,126,30,
NM-041,Roosevelt County,New Mexico,43.9,2.3,120,41.6,
NM-043,Sandoval County,New Mexico,36.9,2.6,126,34.4,
NM-045,San Juan County,New Mexico,38.4,2.6,125,35.8,
NM-047,San Miguel County,New Mexico,39.4,2,122,37.4,
NM-049,Santa Fe County,New Mexico,36.2,1.8,122,34.3,
NM-051,Sierra County,New Mexico,44.1,1.8,121,42.3,
NM-053,Socorro County,New Mexico,40.2,2.2,121,38,
NM-055,Taos County,New Mexico,31.7,3.2,128,28.5,
NM-057,Torrance County,New Mexico,37,2.3,123,34.7,
NM-059,Union County,New Mexico,37.8,1.1,101,36.7,
NM-061,Valencia County,New Mexico,41.4,2.8,124,38.6,
NY-001,Albany County,New York,39.9,3.9,125,36,
NY-003,Allegany County,New York,38.4,4.3,129,34.1,
NY-005,Bronx County,New York,48.6,4.3,126,44.3,
NY-007,Broome County,New York,38.6,3,125,35.5,
NY-009,Cattaraugus County,New York,38.4,4.4,129,34,
NY-011,Cayuga County,New York,40.1,3.4,126,36.7,
NY-013,Chautauqua County,New York,40.8,4.6,129,36.2,
NY-015,Chemung County,New York,39.3,3.6,127,35.6,
NY-017,Chenango County,New York,37.2,2.9,123,34.3,
NY-019,Clinton County,New York,36.2,4,125,32.2,
NY-021,Columbia County,New York,41.1,4.6,127,36.5,
NY-023,Cortland County,New York,37.4,3,123,34.4,
NY-025,Delaware County,New York,36.5,3.3,124,33.2,
NY-027,Dutchess County,New York,41.8,4.7,127,37.1,
NY-029,Erie County,New York,41.1,4.5,128,36.6,
NY-031,Essex County,New York,33.5,3.6,123,29.9,
NY-033,Franklin County,New York,33.8,3.9,124,29.9,
NY-035,Fulton County,New York,36.7,3.4,125,33.3,
NY-037,Genesee County,New York,40.5,3.9,127,36.7,
NY-039,Greene County,New York,38.3,3.8,125,34.5,
