# Title: January - December 2021 Contiguous U.S. County Maximum Temperature
# Units: Degrees Fahrenheit
# Missing: -99
# Note: Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
OK-005,Atoka County,Oklahoma,74.2,0.6,91,73.6
OK-007,Beaver County,Oklahoma,72.2,1.9,108,70.3
OK-009,Beckham County,Oklahoma,74.3,2.1,108,72.2
OK-011,Blaine County,Oklahoma,72.8,1.6,102,71.2
OK-013,Bryan County,Oklahoma,74.6,0.6,91,74
OK-015,Caddo County,Oklahoma,72.7,1,91,71.7
OK-017,Canadian County,Oklahoma,72.8,1.6,102,71.3
OK-019,Carter County,Oklahoma,73.5,-0.9,40,74.4
OK-021,Cherokee County,Oklahoma,71.4,0.9,93,70.5
OK-023,Choctaw County,Oklahoma,74.7,0.7,91,74
OK-025,Cimarron County,Oklahoma,70.5,1.2,98,69.3
OK-027,Cleveland County,Oklahoma,72.8,0.7,89,72.1
OK-029,Coal County,Oklahoma,74.1,0.3,84,73.7
OK-031,Comanche County,Oklahoma,73.5,0.2,67,73.3
OK-033,Cotton County,Oklahoma,75.4,0.3,80,75.1
OK-035,Craig County,Oklahoma,70.1,0.6,88,69.5
OK-037,Creek County,Oklahoma,72.6,1.2,97,71.4
OK-039,Custer County,Oklahoma,72.9,1.6,102,71.3
OK-041,Delaware County,Oklahoma,70.2,0.6,85,69.6
OK-043,Dewey County,Oklahoma,72,1.3,101,70.6
OK-045,Ellis County,Oklahoma,72.2,1.7,107,70.5
OK-047,Garfield County,Oklahoma,72.2,1.4,101,70.8
OK-049,Garvin County,Oklahoma,73,-0.8,41,73.7
OK-051,Grady County,Oklahoma,72.9,0.8,84,72.1
OK-053,Grant County,Oklahoma,71.9,1.4,105,70.4
OK-055,Greer County,Oklahoma,75,1.7,104,73.3
OK-057,Harmon County,Oklahoma,76.1,1.8,107,74.3
OK-059,Harper County,Oklahoma,72.6,1.8,109,70.8
OK-061,Haskell County,Oklahoma,73.3,1.3,98,72
OK-063,Hughes County,Oklahoma,73.5,0.8,93,72.7
OK-065,Jackson County,Oklahoma,75.7,1.3,98,74.4
OK-067,Jefferson County,Oklahoma,74.8,-0.4,54,75.2
OK-069,Johnston County,Oklahoma,73.3,-0.2,57,73.5
OK-071,Kay County,Oklahoma,71.9,1.8,109,70.1
OK-073,Kingfisher County,Oklahoma,73.2,1.1,95,72.1
OK-075,Kiowa County,Oklahoma,73.8,1,91,72.8
OK-077,Latimer County,Oklahoma,72.9,0.8,91,72.1
OK-079,Le Flore County,Oklahoma,72.7,0.9,92,71.8
OK-081,Lincoln County,Oklahoma,73.5,1.5,102,72
OK-083,Logan County,Oklahoma,73.2,1.7,108,71.5
OK-085,Love County,Oklahoma,74.1,-0.6,44,74.7
OK-087,McClain County,Oklahoma,72.8,0.3,78,72.5
OK-089,McCurtain County,Oklahoma,73.6,0.9,94,72.7
OK-091,McIntosh County,Oklahoma,73.2,1.2,99,71.9
OK-093,Major County,Oklahoma,72.7,1.4,101,71.3
OK-095,Marshall County,Oklahoma,73.8,-0.2,61,74
OK-097,Mayes County,Oklahoma,71.1,0.4,84,70.6
OK-099,Murray County,Oklahoma,72.7,-0.8,36,73.5
OK-101,Muskogee County,Oklahoma,73,1.3,101,71.7
OK-103,Noble County,Oklahoma,72.7,1.8,110,71
OK-105,Nowata County,Oklahoma,70.6,0.8,92,69.7
OK-107,Okfuskee County,Oklahoma,73.2,1,93,72.2
OK-109,Oklahoma County,Oklahoma,73.1,1.5,104,71.5
OK-111,Okmulgee County,Oklahoma,72.9,0.9,96,72
OK-113,Osage County,Oklahoma,71.2,1.1,98,70.1
OK-115,Ottawa County,Oklahoma,70.2,1.1,98,69.1
OK-117,Pawnee County,Oklahoma,72.5,1.4,103,71.1
OK-119,Payne County,Oklahoma,73.1,1.8,109,71.4
OK-121,Pittsburg County,Oklahoma,73.5,0.9,89,72.6
OK-123,Pontotoc County,Oklahoma,72.8,-0.4,52,73.2
OK-125,Pottawatomie County,Oklahoma,73.1,0.5,87,72.6
OK-127,Pushmataha County,Oklahoma,73.3,0.6,91,72.7
OK-129,Roger Mills County,Oklahoma,73.3,2,107,71.3
OK-131,Rogers County,Oklahoma,71.6,1.2,98,70.5
OK-133,Seminole County,Oklahoma,73.3,0.5,87,72.8
OK-135,Sequoyah County,Oklahoma,72.9,1.2,97,71.6
OK-137,Stephens County,Oklahoma,73.5,-0.3,54,73.8
OK-139,Texas County,Oklahoma,72.2,1.7,109,70.4
OK-141,Tillman County,Oklahoma,75.5,0.5,80,75
OK-143,Tulsa County,Oklahoma,72.4,1.4,103,70.9
OK-145,Wagoner County,Oklahoma,72.5,1,95,71.5
OK-147,Washington County,Oklahoma,71.1,1.1,97,70
OK-149,Washita County,Oklahoma,73.1,1.3,99,71.8
OK-151,Woods County,Oklahoma,72.6,2,112,70.5
OK-153,Woodward County,Oklahoma,71.9,1.3,103,70.5
OR-001,Baker County,Oregon,58.8,2.9,127,55.8
OR-003,Benton County,Oregon,64.3,3.1,125,61.2
OR-005,Clackamas County,Oregon,58.7,2.2,123,56.4
OR-007,Clatsop County,Oregon,59,1.4,112,57.6
OR-009,Columbia County,Oregon,60.7,1.7,112,59.1
OR-011,Coos County,Oregon,62.5,2.1,112,60.4
OR-013,Crook County,Oregon,61,3.7,127,57.3
OR-015,Curry County,Oregon,63.3,2.6,120,60.7
OR-017,Deschutes County,Oregon,58.9,3,126,55.8
OR-019,Douglas County,Oregon,62.4,2.7,124,59.7
OR-021,Gilliam County,Oregon,64.5,4.2,128,60.3
OR-023,Grant County,Oregon,58.3,3.1,126,55.2
OR-025,Harney County,Oregon,61.4,3.9,126,57.4
OR-027,Hood River County,Oregon,55.7,2.7,125,53
OR-029,Jackson County,Oregon,63,2.6,120,60.4
OR-031,Jefferson County,Oregon,61.8,3.6,127,58.2
OR-033,Josephine County,Oregon,63.1,3.3,123,59.8
OR-035,Klamath County,Oregon,59.7,3.5,127,56.2
OR-037,Lake County,Oregon,60.6,3.7,126,56.9
OR-039,Lane County,Oregon,60.9,2.6,123,58.3
OR-041,Lincoln County,Oregon,61.4,2.4,124,59
OR-043,Linn County,Oregon,60.3,2.4,122,57.9
OR-045,Malheur County,Oregon,63.1,3.5,126,59.6
OR-047,Marion County,Oregon,60.6,2.2,121,58.4
OR-049,Morrow County,Oregon,63.6,3.8,127,59.8
OR-051,Multnomah County,Oregon,61.8,2.4,124,59.5
OR-053,Polk County,Oregon,63.3,3,123,60.4
OR-055,Sherman County,Oregon,64.3,4.4,128,59.9
OR-057,Tillamook County,Oregon,58.6,1.9,121,56.7
OR-059,Umatilla County,Oregon,62.2,3.7,127,58.5
OR-061,Union County,Oregon,57.3,3.4,127,53.9
OR-063,Wallowa County,Oregon,56.3,2.9,124,53.4
OR-065,Wasco County,Oregon,61.4,3.2,127,58.2
OR-067,Washington County,Oregon,61.5,2.3,121,59.2
OR-069,Wheeler County,Oregon,61,3.4,126,57.7
OR-071,Yamhill County,Oregon,62.5,2.1,121,60.3
PA-001,Adams County,Pennsylvania,64.6,2.9,124,61.7
PA-003,Allegheny County,Pennsylvania,63.2,2.1,118,61.1
PA-005,Armstrong County,Pennsylvania,61.8,2.1,116,59.7
PA-007,Beaver County,Pennsylvania,61.9,1.3,105,60.6
PA-009,Bedford County,Pennsylvania,62.9,2.3,118,60.6
PA-011,Berks County,Pennsylvania,64.1,3,123,61.1
PA-013,Blair County,Pennsylvania,61.3,2.3,119,59
PA-015,Bradford County,Pennsylvania,58.4,2.3,119,56.1
PA-017,Bucks County,Pennsylvania,64.6,3.2,122,61.3
PA-019,Butler County,Pennsylvania,61,1.5,108,59.5
PA-021,Cambria County,Pennsylvania,59,2,117,57
PA-023,Cameron County,Pennsylvania,59.7,2.3,120,57.4
PA-025,Carbon County,Pennsylvania,59.3,2.2,116,57.1
PA-027,Centre County,Pennsylvania,60.5,2.3,121,58.2
PA-029,Chester County,Pennsylvania,64.5,2.7,119,61.8
PA-031,Clarion County,Pennsylvania,60.7,2.7,120,57.9
PA-033,Clearfield County,Pennsylvania,59.7,2.3,119,57.4
PA-035,Clinton County,Pennsylvania,60.6,2.4,120,58.2
PA-037,Columbia County,Pennsylvania,60.6,2.4,121,58.2
PA-039,Crawford County,Pennsylvania,59.6,3.2,124,56.4
PA-041,Cumberland County,Pennsylvania,64.4,3.2,124,61.2
PA-043,Dauphin County,Pennsylvania,63.2,3.2,124,60
PA-045,Delaware County,Pennsylvania,65.6,3,123,62.5
PA-047,Elk County,Pennsylvania,59.2,3.1,124,56.2
PA-049,Erie County,Pennsylvania,59.4,3.4,126,56
PA-051,Fayette County,Pennsylvania,62.1,1.7,110,60.4
PA-053,Forest County,Pennsylvania,59.6,3.2,123,56.4
PA-055,Franklin County,Pennsylvania,64.4,2.7,122,61.6
PA-057,Fulton County,Pennsylvania,64.3,2.7,121,61.6
PA-059,Greene County,Pennsylvania,63.4,1.5,105,61.9
PA-061,Huntingdon County,Pennsylvania,62.9,2.5,122,60.4
PA-063,Indiana County,Pennsylvania,60.8,1.9,116,58.9
PA-065,Jefferson County,Pennsylvania,60.1,3.1,124,57
PA-067,Juniata County,Pennsylvania,62.7,2.2,117,60.5
PA-069,Lackawanna County,Pennsylvania,58.8,3.2,124,55.6
PA-071,Lancaster County,Pennsylvania,64.8,3.3,122,61.6
PA-073,Lawrence County,Pennsylvania,61.2,1.6,107,59.6
PA-075,Lebanon County,Pennsylvania,63.4,3.2,124,60.2
PA-077,Lehigh County,Pennsylvania,63.8,2.9,122,60.9
PA-079,Luzerne County,Pennsylvania,59,2.5,121,56.4
PA-081,Lycoming County,Pennsylvania,60.1,2.4,119,57.7
PA-083,McKean County,Pennsylvania,58.6,3.1,124,55.5
PA-085,Mercer County,Pennsylvania,60.5,2.7,121,57.8
PA-087,Mifflin County,Pennsylvania,62.2,2.1,120,60
PA-089,Monroe County,Pennsylvania,58.8,2.4,116,56.4
PA-091,Montgomery County,Pennsylvania,65.3,3.4,123,61.9
PA-093,Montour County,Pennsylvania,61.8,2.4,121,59.3
PA-095,Northampton County,Pennsylvania,62.9,2.9,117,60
PA-097,Northumberland County,Pennsylvania,61.7,2.5,122,59.2
PA-099,Perry County,Pennsylvania,63,2.7,123,60.3
PA-101,Philadelphia County,Pennsylvania,66.2,3.6,125,62.6
PA-103,Pike County,Pennsylvania,58.7,2.5,114,56.2
PA-105,Potter County,Pennsylvania,58.3,2.4,119,55.9
PA-107,Schuylkill County,Pennsylvania,60.8,2.7,123,58.1
PA-109,Snyder County,Pennsylvania,62.1,2.4,119,59.7
PA-111,Somerset County,Pennsylvania,59.5,2.3,120,57.2
PA-113,Sullivan County,Pennsylvania,56.4,2.2,119,54.1
PA-115,Susquehanna County,Pennsylvania,58.4,2.6,120,55.8
PA-117,Tioga County,Pennsylvania,58.1,2,114,56
PA-119,Union County,Pennsylvania,61.4,2.4,119,59.1
PA-121,Venango County,Pennsylvania,60.1,2.7,120,57.4
PA-123,Warren County,Pennsylvania,58.8,2.9,124,55.8
PA-125,Washington County,Pennsylvania,63.1,2,117,61.1
PA-127,Wayne County,Pennsylvania,58.6,2.9,121,55.7
PA-129,Westmoreland County,Pennsylvania,62.3,1.9,115,60.4
PA-131,Wyoming County,Pennsylvania,59.2,2.9,124,56.2
PA-133,York County,Pennsylvania,64.7,3.1,123,61.7
RI-001,Bristol County,Rhode Island,61.7,3.4,124,58.3
RI-003,Kent County,Rhode Island,61.7,3.7,125,58
RI-005,Newport County,Rhode Island,61.2,3.3,123,57.9
RI-007,Providence County,Rhode Island,61.3,3.2,123,58
RI-009,Washington County,Rhode Island,61.7,3.7,123,58
SC-001,Abbeville County,South Carolina,73.1,0.5,84,72.6
SC-003,Aiken County,South Carolina,75.9,0.9,98,74.9
SC-005,Allendale County,South Carolina,76.5,0.8,95,75.7
SC-007,Anderson County,South Carolina,72.6,1.1,103,71.5
SC-009,Bamberg County,South Carolina,75.3,-0.3,39,75.7
SC-011,Barnwell County,South Carolina,76.1,0.6,89,75.5
SC-013,Beaufort County,South Carolina,77.3,2,122,75.2
SC-015,Berkeley County,South Carolina,76.4,0.6,88,75.9
SC-017,Calhoun County,South Carolina,75.8,0.6,90,75.2
SC-019,Charleston County,South Carolina,76,0.8,99,75.2
SC-021,Cherokee County,South Carolina,72.7,1.3,105,71.5
SC-023,Chester County,South Carolina,73.3,0.5,91,72.8
SC-025,Chesterfield County,South Carolina,73.8,1,96,72.8
SC-027,Clarendon County,South Carolina,75.7,0.3,75,75.4
SC-029,Colleton County,South Carolina,76.6,0.8,92,75.8
SC-031,Darlington County,South Carolina,74.9,1.2,100,73.7
SC-033,Dillon County,South Carolina,75.3,1.3,105,74.1
SC-035,Dorchester County,South Carolina,76.5,0.5,84,76.1
SC-037,Edgefield County,South Carolina,74.7,0.4,88,74.3
SC-039,Fairfield County,South Carolina,74,0.3,79,73.7
SC-041,Florence County,South Carolina,75.9,1.2,103,74.7
SC-043,Georgetown County,South Carolina,75,0.3,72,74.7
SC-045,Greenville County,South Carolina,71.6,1.6,112,69.9
SC-047,Greenwood County,South Carolina,73.7,0.6,88,73.1
SC-049,Hampton County,South Carolina,77,1.2,107,75.8
SC-051,Horry County,South Carolina,74.6,0.5,80,74
SC-053,Jasper County,South Carolina,77.9,1.9,119,76
SC-055,Kershaw County,South Carolina,74.2,0.7,91,73.5
SC-057,Lancaster County,South Carolina,73.6,1.3,103,72.3
SC-059,Laurens County,South Carolina,73.2,0.7,92,72.4
SC-061,Lee County,South Carolina,74.6,0.7,90,73.9
SC-063,Lexington County,South Carolina,75.1,0.8,94,74.3
SC-065,McCormick County,South Carolina,74,0.4,83,73.6
SC-067,Marion County,South Carolina,75.5,0.9,95,74.6
SC-069,Marlboro County,South Carolina,74.8,1.3,105,73.5
SC-071,Newberry County,South Carolina,74.2,0.7,91,73.5
SC-073,Oconee County,South Carolina,70.9,0.1,62,70.8
SC-075,Orangeburg County,South Carolina,75.9,0.3,73,75.6
SC-077,Pickens County,South Carolina,71.3,1.1,105,70.2
SC-079,Richland County,South Carolina,75.2,0.7,93,74.5
SC-081,Saluda County,South Carolina,74.4,0.5,88,73.9
SC-083,Spartanburg County,South Carolina,72.3,1,102,71.2
SC-085,Sumter County,South Carolina,75,0.4,81,74.6
SC-087,Union County,South Carolina,73.2,0.5,85,72.7
SC-089,Williamsburg County,South Carolina,76,0.4,77,75.6
SC-091,York County,South Carolina,73.3,1.6,114,71.7
SD-003,Aurora County,South Dakota,61.3,3.4,121,57.9
SD-005,Beadle County,South Dakota,60,3.3,121,56.8
SD-007,Bennett County,South Dakota,62.5,3.2,121,59.3
SD-009,Bon Homme County,South Dakota,62.1,2.7,121,59.4
SD-011,Brookings County,South Dakota,57,2.9,121,54
SD-013,Brown County,South Dakota,57.8,4.2,124,53.6
SD-015,Brule County,South Dakota,61.9,3.4,122,58.5
SD-017,Buffalo County,South Dakota,61,3.4,119,57.6
SD-019,Butte County,South Dakota,62.3,4.4,127,57.8
SD-021,Campbell County,South Dakota,58.4,3.9,124,54.5
SD-023,Charles Mix County,South Dakota,62.6,2.9,120,59.8
SD-025,Clark County,South Dakota,57.2,3.4,121,53.8
SD-027,Clay County,South Dakota,61.1,2.3,119,58.8
SD-029,Codington County,South Dakota,56,3.4,123,52.6
SD-031,Corson County,South Dakota,59.6,4.4,125,55.2
SD-033,Custer County,South Dakota,60,2.4,113,57.6
SD-035,Davison County,South Dakota,60.8,2.5,116,58.3
SD-037,Day County,South Dakota,55.8,3.7,125,52.1
SD-039,Deuel County,South Dakota,56,3.4,124,52.6
SD-041,Dewey County,South Dakota,60.7,4.4,125,56.3
SD-043,Douglas County,South Dakota,61.8,2.7,120,59
SD-045,Edmunds County,South Dakota,58.2,3.6,122,54.5
SD-047,Fall River County,South Dakota,63.3,2.8,115,60.5
SD-049,Faulk County,South Dakota,58.7,3.6,121,55.1
SD-051,Grant County,South Dakota,56.9,3.7,125,53.2
SD-053,Gregory County,South Dakota,62.4,3.1,123,59.2
SD-055,Haakon County,South Dakota,62.7,3.9,123,58.8
SD-057,Hamlin County,South Dakota,56.8,3.5,122,53.3
SD-059,Hand County,South Dakota,59.5,3.2,119,56.3
SD-061,Hanson County,South Dakota,60.3,2.4,114,57.9
SD-063,Harding County,South Dakota,61.3,5.8,128,55.5
SD-065,Hughes County,South Dakota,61.9,3.7,123,58.2
SD-067,Hutchinson County,South Dakota,61.2,2.6,120,58.6
SD-069,Hyde County,South Dakota,59.7,3.6,121,56.2
SD-071,Jackson County,South Dakota,63.2,3,118,60.2
SD-073,Jerauld County,South Dakota,59.9,3.2,120,56.7
SD-075,Jones County,South Dakota,62.5,2.6,112,59.8
SD-077,Kingsbury County,South Dakota,57.9,2.9,120,54.9
SD-079,Lake County,South Dakota,57.9,2.5,118,55.4
SD-081,Lawrence County,South Dakota,57.6,2.5,115,55
SD-083,Lincoln County,South Dakota,59.9,2.7,121,57.3
SD-085,Lyman County,South Dakota,62.5,3.2,119,59.3
SD-087,McCook County,South Dakota,59.8,2.8,121,57
SD-089,McPherson County,South Dakota,57.1,3.8,124,53.3
SD-091,Marshall County,South Dakota,55.1,3.3,119,51.8
SD-093,Meade County,South Dakota,62.4,4.2,126,58.2
SD-095,Mellette County,South Dakota,63.5,3,120,60.5
SD-097,Miner County,South Dakota,59.1,2.5,117,56.6
SD-099,Minnehaha County,South Dakota,59.4,3.3,122,56.1
SD-101,Moody County,South Dakota,57.5,2.3,118,55.1
SD-102,Oglala Lakota County,South Dakota,63.5,3.5,122,60.1
SD-103,Pennington County,South Dakota,61,3.1,120,57.9
SD-105,Perkins County,South Dakota,61,5.4,128,55.6
SD-107,Potter County,South Dakota,59.2,3.9,123,55.3
SD-109,Roberts County,South Dakota,56.7,3.9,125,52.8
SD-111,Sanborn County,South Dakota,60.2,2.6,114,57.7
SD-115,Spink County,South Dakota,59.4,3.8,122,55.6
SD-117,Stanley County,South Dakota,62.6,3.9,124,58.6
SD-119,Sully County,South Dakota,61,4,124,57
SD-121,Todd County,South Dakota,63.1,3.4,124,59.6
SD-123,Tripp County,South Dakota,63.2,3.4,123,59.8
SD-125,Turner County,South Dakota,60.5,2.8,121,57.7
SD-127,Union County,South Dakota,60.8,2.2,117,58.6
SD-129,Walworth County,South Dakota,58.5,3.8,124,54.7
SD-135,Yankton County,South Dakota,61.3,2.6,119,58.7
SD-137,Ziebach County,South Dakota,62,5.2,128,56.8
TN-001,Anderson County,Tennessee,68.5,0.9,93,67.6
TN-003,Bedford County,Tennessee,70.5,0,62,70.5
TN-005,Benton County,Tennessee,70.5,-0.1,71,70.6
TN-007,Bledsoe County,Tennessee,67.4,0.3,78,67.2
TN-009,Blount County,Tennessee,69.3,1,95,68.3
TN-011,Bradley County,Tennessee,70.9,0.3,77,70.5
TN-013,Campbell County,Tennessee,66.4,0.2,72,66.2
TN-015,Cannon County,Tennessee,69.6,0.1,72,69.5
TN-017,Carroll County,Tennessee,70.1,-0.2,58,70.4
TN-019,Carter County,Tennessee,66,2.1,118,63.9
TN-021,Cheatham County,Tennessee,70.1,0.6,82,69.6
TN-023,Chester County,Tennessee,71.6,0.6,89,71
TN-025,Claiborne County,Tennessee,66.7,-0.3,50,67
TN-027,Clay County,Tennessee,69.7,0.4,82,69.3
TN-029,Cocke County,Tennessee,69,1.4,108,67.5
TN-031,Coffee County,Tennessee,69.4,-0.1,61,69.4
TN-033,Crockett County,Tennessee,71.1,0.9,93,70.2
TN-035,Cumberland County,Tennessee,65.7,0,67,65.7
TN-037,Davidson County,Tennessee,70.7,1,98,69.7
TN-039,Decatur County,Tennessee,71.9,0.2,79,71.7
TN-041,DeKalb County,Tennessee,70,0.3,82,69.7
TN-043,Dickson County,Tennessee,69.6,0.1,72,69.5
TN-045,Dyer County,Tennessee,70.6,0.8,95,69.7
TN-047,Fayette County,Tennessee,71.9,0.8,92,71.1
TN-049,Fentress County,Tennessee,66.7,0.8,94,65.8
TN-051,Franklin County,Tennessee,69.9,0.3,80,69.6
TN-053,Gibson County,Tennessee,70.3,0.4,76,70
TN-055,Giles County,Tennessee,69.7,-1,25,70.7
TN-057,Grainger County,Tennessee,68.6,0.6,86,67.9
TN-059,Greene County,Tennessee,68.7,1,96,67.7
TN-061,Grundy County,Tennessee,66.9,0.1,68,66.8
TN-063,Hamblen County,Tennessee,69.4,1.1,102,68.3
TN-065,Hamilton County,Tennessee,70.6,0.6,85,70
TN-067,Hancock County,Tennessee,67.9,1,96,67
TN-069,Hardeman County,Tennessee,71.7,0.8,91,70.9
TN-071,Hardin County,Tennessee,72.2,0.2,81,71.9
TN-073,Hawkins County,Tennessee,68.9,1.3,104,67.6
TN-075,Haywood County,Tennessee,71.6,1.2,96,70.4
TN-077,Henderson County,Tennessee,71.2,0.2,76,71
TN-079,Henry County,Tennessee,69.3,-0.4,49,69.7
TN-081,Hickman County,Tennessee,70.2,-0.2,57,70.4
TN-083,Houston County,Tennessee,69.8,0.2,77,69.6
TN-085,Humphreys County,Tennessee,70.3,0,72,70.2
TN-087,Jackson County,Tennessee,70.1,0.3,82,69.7
TN-089,Jefferson County,Tennessee,70.1,1.3,104,68.8
TN-091,Johnson County,Tennessee,64.2,1.8,114,62.4
TN-093,Knox County,Tennessee,70,1.2,101,68.8
TN-095,Lake County,Tennessee,69.8,0.4,79,69.4
TN-097,Lauderdale County,Tennessee,71.4,1.2,103,70.1
TN-099,Lawrence County,Tennessee,70.3,-0.2,52,70.5
TN-101,Lewis County,Tennessee,70.2,-0.1,62,70.3
TN-103,Lincoln County,Tennessee,70.5,-0.6,40,71
TN-105,Loudon County,Tennessee,70.3,0.9,92,69.4
TN-107,McMinn County,Tennessee,70.9,0.8,94,70
TN-109,McNairy County,Tennessee,71.8,0.4,84,71.4
TN-111,Macon County,Tennessee,69.4,0.4,82,69
TN-113,Madison County,Tennessee,71.4,0.7,88,70.6
TN-115,Marion County,Tennessee,68.9,0.1,70,68.8
TN-117,Marshall County,Tennessee,70.4,-0.1,48,70.6
TN-119,Maury County,Tennessee,70.3,-0.1,56,70.4
TN-121,Meigs County,Tennessee,70.6,0.5,80,70.1
TN-123,Monroe County,Tennessee,69.7,1.2,103,68.5
TN-125,Montgomery County,Tennessee,69.8,0.7,89,69
TN-127,Moore County,Tennessee,70.3,0,60,70.2
TN-129,Morgan County,Tennessee,67.3,0.7,88,66.7
TN-131,Obion County,Tennessee,69.2,0,72,69.2
TN-133,Overton County,Tennessee,68.3,0.5,87,67.7
TN-135,Perry County,Tennessee,71.4,0.2,77,71.2
TN-137,Pickett County,Tennessee,68.3,0.8,91,67.6
TN-139,Polk County,Tennessee,70,0.6,89,69.4
TN-141,Putnam County,Tennessee,68.5,0.4,84,68.1
TN-143,Rhea County,Tennessee,68.9,0.3,79,68.6
TN-145,Roane County,Tennessee,70,0.7,85,69.3
TN-147,Robertson County,Tennessee,69.1,0.4,78,68.7
TN-149,Rutherford County,Tennessee,70.7,0.5,88,70.2
TN-151,Scott County,Tennessee,66.5,0.6,83,65.9
TN-153,Sequatchie County,Tennessee,67.5,0.3,79,67.2
TN-155,Sevier County,Tennessee,67.2,0.7,89,66.5
TN-157,Shelby County,Tennessee,72.1,0.6,83,71.5
TN-159,Smith County,Tennessee,70.2,0.1,74,70.1
TN-161,Stewart County,Tennessee,69.6,0.3,78,69.3
TN-163,Sullivan County,Tennessee,68.9,1.9,114,67
TN-165,Sumner County,Tennessee,69.6,0.7,85,69
TN-167,Tipton County,Tennessee,71.7,1.1,102,70.6
TN-169,Trousdale County,Tennessee,70.2,0.4,83,69.8
TN-171,Unicoi County,Tennessee,64.6,1.1,99,63.5
TN-173,Union County,Tennessee,68.2,0.4,73,67.9
TN-175,Van Buren County,Tennessee,67.3,0.1,75,67.2
TN-177,Warren County,Tennessee,69.3,-0,65,69.3
TN-179,Washington County,Tennessee,69,1.4,106,67.6
TN-181,Wayne County,Tennessee,71.3,0.1,77,71.1
TN-183,Weakley County,Tennessee,69.5,0,73,69.5
TN-185,White County,Tennessee,68.5,0.1,77,68.3
TN-187,Williamson County,Tennessee,70.3,0.5,86,69.8
TN-189,Wilson County,Tennessee,70.3,0.5,87,69.8
TX-001,Anderson County,Texas,76.9,-0.1,65,76.9
TX-003,Andrews County,Texas,77.2,0.9,86,76.3
TX-005,Angelina County,Texas,78.7,1.1,103,77.5
TX-007,Aransas County,Texas,80.1,2,114,78.1
TX-009,Archer County,Texas,76.6,0.5,76,76.1
TX-011,Armstrong County,Texas,73.7,2.2,112,71.5
TX-013,Atascosa County,Texas,82.6,0.6,82,82
TX-015,Austin County,Texas,80.3,1,94,79.3
TX-017,Bailey County,Texas,73.9,1.7,101,72.1
TX-019,Bandera County,Texas,78.8,0.3,77,78.5
TX-021,Bastrop County,Texas,80,1.2,97,78.8
TX-023,Baylor County,Texas,76.7,0.6,81,76.1
TX-025,Bee County,Texas,82,1,88,81
TX-027,Bell County,Texas,77.8,0.5,73,77.3
TX-029,Bexar County,Texas,80.8,0.5,78,80.3
TX-031,Blanco County,Texas,78.2,0.3,73,77.9
TX-033,Borden County,Texas,75.5,-0.5,45,76
TX-035,Bosque County,Texas,77.2,0.7,87,76.5
TX-037,Bowie County,Texas,75.3,0.8,94,74.5
TX-039,Brazoria County,Texas,79.9,1.7,110,78.2
TX-041,Brazos County,Texas,79.1,0.7,89,78.5
TX-043,Brewster County,Texas,81.5,2.1,113,79.4
TX-045,Briscoe County,Texas,74.6,1.4,100,73.2
TX-047,Brooks County,Texas,85.5,2.2,110,83.3
TX-049,Brown County,Texas,77.4,0.8,84,76.5
TX-051,Burleson County,Texas,79.3,0.8,92,78.5
TX-053,Burnet County,Texas,77.6,-0.3,52,77.9
TX-055,Caldwell County,Texas,81,1.7,108,79.3
TX-057,Calhoun County,Texas,80,1.8,109,78.3
TX-059,Callahan County,Texas,76.2,0.8,83,75.4
TX-061,Cameron County,Texas,84.7,1.6,107,83
TX-063,Camp County,Texas,75.8,0.8,95,74.9
TX-065,Carson County,Texas,72.8,2.4,115,70.4
TX-067,Cass County,Texas,75.4,0.2,76,75.2
TX-069,Castro County,Texas,72.6,1.3,96,71.2
TX-071,Chambers County,Texas,78.5,1.9,115,76.6
TX-073,Cherokee County,Texas,76.8,-0.1,56,76.9
TX-075,Childress County,Texas,76.9,1.8,108,75.1
TX-077,Clay County,Texas,76.1,0.2,76,75.8
TX-079,Cochran County,Texas,74.6,1.9,107,72.7
TX-081,Coke County,Texas,77.2,0.3,73,76.9
TX-083,Coleman County,Texas,77.4,1.3,93,76.2
TX-085,Collin County,Texas,76,1.5,103,74.5
TX-087,Collingsworth County,Texas,75.1,1.8,110,73.3
TX-089,Colorado County,Texas,81.2,1.7,111,79.4
TX-091,Comal County,Texas,79.5,0.6,80,78.9
TX-093,Comanche County,Texas,77.1,1,86,76.2
TX-095,Concho County,Texas,77.6,0.6,74,77.1
TX-097,Cooke County,Texas,74.4,-0.2,58,74.6
TX-099,Coryell County,Texas,77.1,0.5,74,76.6
TX-101,Cottle County,Texas,77,1.1,94,75.9
TX-103,Crane County,Texas,80.7,1.6,97,79.1
TX-105,Crockett County,Texas,79.3,1.2,98,78
TX-107,Crosby County,Texas,74.5,0.4,74,74.1
TX-109,Culberson County,Texas,77.8,2.3,117,75.5
TX-111,Dallam County,Texas,70.8,1.5,104,69.3
TX-113,Dallas County,Texas,76.9,1.1,93,75.8
TX-115,Dawson County,Texas,75.3,-0.2,56,75.5
TX-117,Deaf Smith County,Texas,72.3,2.1,112,70.2
TX-119,Delta County,Texas,75.2,0.9,95,74.3
TX-121,Denton County,Texas,75.9,0.3,82,75.6
TX-123,DeWitt County,Texas,81.6,1.3,99,80.2
TX-125,Dickens County,Texas,75.8,0.2,74,75.5
