# Title: January - December 2023 Contiguous U.S. County Minimum Temperature
# Units: Degrees Fahrenheit
# Missing: -99
# Note: Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
NC-011,Avery County,North Carolina,41.9,2.4,121,39.5
NC-013,Beaufort County,North Carolina,52.6,2.1,119,50.5
NC-015,Bertie County,North Carolina,51.3,3.2,124,48.1
NC-017,Bladen County,North Carolina,52.6,2.6,123,49.9
NC-019,Brunswick County,North Carolina,54.3,2.9,124,51.4
NC-021,Buncombe County,North Carolina,44.5,1.9,118,42.6
NC-023,Burke County,North Carolina,47.5,2.7,124,44.8
NC-025,Cabarrus County,North Carolina,49.2,1.5,108,47.6
NC-027,Caldwell County,North Carolina,46.8,2.2,121,44.6
NC-029,Camden County,North Carolina,52.3,3.2,126,49.1
NC-031,Carteret County,North Carolina,54.9,1.9,118,52.9
NC-033,Caswell County,North Carolina,47.6,1.5,108,46.1
NC-035,Catawba County,North Carolina,48.6,2.3,120,46.3
NC-037,Chatham County,North Carolina,50,2.7,123,47.3
NC-039,Cherokee County,North Carolina,44.7,0.4,76,44.2
NC-041,Chowan County,North Carolina,52.6,3.2,125,49.4
NC-043,Clay County,North Carolina,44.3,1.6,114,42.7
NC-045,Cleveland County,North Carolina,47.8,1.2,107,46.6
NC-047,Columbus County,North Carolina,53.1,2.8,122,50.3
NC-049,Craven County,North Carolina,52.3,1.9,118,50.4
NC-051,Cumberland County,North Carolina,52.2,2.7,122,49.5
NC-053,Currituck County,North Carolina,53.7,3.2,127,50.5
NC-055,Dare County,North Carolina,55.1,2.3,124,52.8
NC-057,Davidson County,North Carolina,48.8,2.4,118,46.4
NC-059,Davie County,North Carolina,48.1,2.8,120,45.3
NC-061,Duplin County,North Carolina,51.3,1.9,119,49.4
NC-063,Durham County,North Carolina,49.1,2.9,126,46.2
NC-065,Edgecombe County,North Carolina,50.4,2.3,121,48.1
NC-067,Forsyth County,North Carolina,48.4,2.8,121,45.5
NC-069,Franklin County,North Carolina,49,2.8,122,46.1
NC-071,Gaston County,North Carolina,49.1,1.7,113,47.5
NC-073,Gates County,North Carolina,50.7,3.1,127,47.6
NC-075,Graham County,North Carolina,43.7,1,96,42.7
NC-077,Granville County,North Carolina,48,2.6,123,45.4
NC-079,Greene County,North Carolina,51.1,1.8,118,49.3
NC-081,Guilford County,North Carolina,49,2.7,120,46.3
NC-083,Halifax County,North Carolina,49.7,2.8,122,46.8
NC-085,Harnett County,North Carolina,51.3,2.8,123,48.5
NC-087,Haywood County,North Carolina,42.2,1.6,112,40.5
NC-089,Henderson County,North Carolina,45.4,0.9,99,44.5
NC-091,Hertford County,North Carolina,50.8,3.3,127,47.4
NC-093,Hoke County,North Carolina,52.1,3.3,125,48.8
NC-095,Hyde County,North Carolina,54.5,2.3,122,52.2
NC-097,Iredell County,North Carolina,48.3,2.8,124,45.5
NC-099,Jackson County,North Carolina,43,1.8,117,41.2
NC-101,Johnston County,North Carolina,51.1,2.5,122,48.5
NC-103,Jones County,North Carolina,51.3,1.8,116,49.5
NC-105,Lee County,North Carolina,50.9,3.2,124,47.7
NC-107,Lenoir County,North Carolina,50.6,1.2,105,49.4
NC-109,Lincoln County,North Carolina,48.8,2.1,118,46.7
NC-111,McDowell County,North Carolina,47.1,3.2,127,43.9
NC-113,Macon County,North Carolina,43.9,2.2,121,41.8
NC-115,Madison County,North Carolina,45.2,2.1,118,43.2
NC-117,Martin County,North Carolina,51.4,2.8,123,48.5
NC-119,Mecklenburg County,North Carolina,49.6,1.6,112,48
NC-121,Mitchell County,North Carolina,42.1,1.9,117,40.2
NC-123,Montgomery County,North Carolina,51.3,3.2,125,48.1
NC-125,Moore County,North Carolina,51.6,3.6,123,48
NC-127,Nash County,North Carolina,49.6,2.7,122,46.9
NC-129,New Hanover County,North Carolina,54.6,3.1,126,51.5
NC-131,Northampton County,North Carolina,50,3.2,124,46.7
NC-133,Onslow County,North Carolina,52.6,2.1,119,50.5
NC-135,Orange County,North Carolina,48.5,2.3,118,46.2
NC-137,Pamlico County,North Carolina,53.7,1.6,113,52.1
NC-139,Pasquotank County,North Carolina,52.4,3.2,126,49.1
NC-141,Pender County,North Carolina,52.9,2.9,123,50
NC-143,Perquimans County,North Carolina,52.2,3.2,126,49
NC-145,Person County,North Carolina,47.1,1.9,117,45.2
NC-147,Pitt County,North Carolina,51.5,2.2,121,49.3
NC-149,Polk County,North Carolina,48.4,1.1,102,47.3
NC-151,Randolph County,North Carolina,49.2,1.8,112,47.3
NC-153,Richmond County,North Carolina,52.1,3.2,123,48.9
NC-155,Robeson County,North Carolina,52.9,3,124,49.9
NC-157,Rockingham County,North Carolina,48.5,2.7,123,45.8
NC-159,Rowan County,North Carolina,48.8,2.5,119,46.3
NC-161,Rutherford County,North Carolina,48.3,1.9,118,46.4
NC-163,Sampson County,North Carolina,51.6,2.3,121,49.3
NC-165,Scotland County,North Carolina,52.6,3.4,125,49.1
NC-167,Stanly County,North Carolina,50.7,2.5,122,48.2
NC-169,Stokes County,North Carolina,48.2,3.4,123,44.8
NC-171,Surry County,North Carolina,46.4,2.8,122,43.6
NC-173,Swain County,North Carolina,42.6,1.4,111,41.2
NC-175,Transylvania County,North Carolina,45.1,2,116,43.1
NC-177,Tyrrell County,North Carolina,53.7,2.8,126,50.9
NC-179,Union County,North Carolina,50.8,2.2,122,48.6
NC-181,Vance County,North Carolina,48.2,2.7,122,45.5
NC-183,Wake County,North Carolina,50.5,3.1,127,47.4
NC-185,Warren County,North Carolina,48.7,2.9,121,45.8
NC-187,Washington County,North Carolina,52.5,3.1,123,49.5
NC-189,Watauga County,North Carolina,42,2.2,121,39.8
NC-191,Wayne County,North Carolina,51.2,1.9,119,49.3
NC-193,Wilkes County,North Carolina,46.7,2.7,124,44
NC-195,Wilson County,North Carolina,51,2.6,122,48.5
NC-197,Yadkin County,North Carolina,46.9,2.2,117,44.7
NC-199,Yancey County,North Carolina,42.1,1.9,117,40.2
ND-001,Adams County,North Dakota,31.8,2.9,121,28.8
ND-003,Barnes County,North Dakota,31.3,3,115,28.3
ND-005,Benson County,North Dakota,30,3.7,120,26.2
ND-007,Billings County,North Dakota,32.1,2.6,118,29.5
ND-009,Bottineau County,North Dakota,29.7,3.4,118,26.3
ND-011,Bowman County,North Dakota,32,2.6,118,29.4
ND-013,Burke County,North Dakota,29,2.8,117,26.2
ND-015,Burleigh County,North Dakota,30.5,1.7,103,28.9
ND-017,Cass County,North Dakota,32.3,2.9,117,29.4
ND-019,Cavalier County,North Dakota,29.1,3.9,120,25.2
ND-021,Dickey County,North Dakota,31.4,1.7,104,29.7
ND-023,Divide County,North Dakota,30,3.7,122,26.3
ND-025,Dunn County,North Dakota,31.8,2.9,122,28.9
ND-027,Eddy County,North Dakota,30.7,3.5,116,27.2
ND-029,Emmons County,North Dakota,31.5,2,107,29.6
ND-031,Foster County,North Dakota,30.4,3,114,27.4
ND-033,Golden Valley County,North Dakota,32.3,2.5,117,29.8
ND-035,Grand Forks County,North Dakota,31,3.1,114,27.9
ND-037,Grant County,North Dakota,31.1,2,107,29.2
ND-039,Griggs County,North Dakota,30.3,3.3,116,27
ND-041,Hettinger County,North Dakota,31.1,2.4,115,28.7
ND-043,Kidder County,North Dakota,30.1,1.9,104,28.1
ND-045,LaMoure County,North Dakota,31.8,2.7,113,29.1
ND-047,Logan County,North Dakota,31,2.9,114,28.2
ND-049,McHenry County,North Dakota,30.2,2.8,114,27.5
ND-051,McIntosh County,North Dakota,31.4,2.9,116,28.5
ND-053,McKenzie County,North Dakota,32.3,3.7,125,28.7
ND-055,McLean County,North Dakota,31.5,2.7,116,28.8
ND-057,Mercer County,North Dakota,31.7,2.5,117,29.2
ND-059,Morton County,North Dakota,31.1,2,111,29.1
ND-061,Mountrail County,North Dakota,30.3,3,119,27.2
ND-063,Nelson County,North Dakota,30.4,3.8,121,26.6
ND-065,Oliver County,North Dakota,31.6,2,113,29.6
ND-067,Pembina County,North Dakota,31,4,119,26.9
ND-069,Pierce County,North Dakota,29.1,3.5,117,25.7
ND-071,Ramsey County,North Dakota,30.3,4.1,122,26.2
ND-073,Ransom County,North Dakota,32.1,2.3,113,29.9
ND-075,Renville County,North Dakota,30,2.9,116,27.1
ND-077,Richland County,North Dakota,33.5,3.1,117,30.4
ND-079,Rolette County,North Dakota,29.1,4.6,124,24.6
ND-081,Sargent County,North Dakota,32.1,1.8,102,30.3
ND-083,Sheridan County,North Dakota,29.4,1.4,98,28
ND-085,Sioux County,North Dakota,31.6,1.9,109,29.7
ND-087,Slope County,North Dakota,32,2.3,113,29.7
ND-089,Stark County,North Dakota,31.4,2.3,114,29.1
ND-091,Steele County,North Dakota,29.8,1.9,107,27.8
ND-093,Stutsman County,North Dakota,31.5,3.2,117,28.3
ND-095,Towner County,North Dakota,29.3,4.6,125,24.7
ND-097,Traill County,North Dakota,31,2,106,29
ND-099,Walsh County,North Dakota,31,3.8,118,27.2
ND-101,Ward County,North Dakota,31,3,118,28
ND-103,Wells County,North Dakota,29.5,2.3,108,27.2
ND-105,Williams County,North Dakota,31.3,3.9,124,27.3
OH-001,Adams County,Ohio,43.9,2.5,121,41.4
OH-003,Allen County,Ohio,43.9,3.8,127,40.1
OH-005,Ashland County,Ohio,41.7,3.6,126,38.1
OH-007,Ashtabula County,Ohio,41.9,4,127,37.9
OH-009,Athens County,Ohio,43.5,3,122,40.4
OH-011,Auglaize County,Ohio,43.3,3.2,125,40
OH-013,Belmont County,Ohio,42.3,2.6,117,39.7
OH-015,Brown County,Ohio,43.9,2.6,122,41.2
OH-017,Butler County,Ohio,43.9,2.1,113,41.8
OH-019,Carroll County,Ohio,42.3,3.7,124,38.6
OH-021,Champaign County,Ohio,43.2,3.2,126,40
OH-023,Clark County,Ohio,44.4,3.8,128,40.6
OH-025,Clermont County,Ohio,44.6,2.5,119,42.1
OH-027,Clinton County,Ohio,45.2,4.2,129,41
OH-029,Columbiana County,Ohio,41.6,3.2,123,38.4
OH-031,Coshocton County,Ohio,42.3,3.5,122,38.8
OH-033,Crawford County,Ohio,42.6,4,127,38.6
OH-035,Cuyahoga County,Ohio,44.6,3.8,127,40.8
OH-037,Darke County,Ohio,43.1,3.2,121,39.9
OH-039,Defiance County,Ohio,42.9,3.6,125,39.3
OH-041,Delaware County,Ohio,43.2,3,124,40.2
OH-043,Erie County,Ohio,44.7,3.1,125,41.6
OH-045,Fairfield County,Ohio,43.3,2.9,118,40.3
OH-047,Fayette County,Ohio,44.2,3.7,128,40.6
OH-049,Franklin County,Ohio,44.4,3.3,126,41.1
OH-051,Fulton County,Ohio,42.9,4,128,38.9
OH-053,Gallia County,Ohio,43.8,1.7,111,42
OH-055,Geauga County,Ohio,41.8,4,127,37.8
OH-057,Greene County,Ohio,45.3,4.1,129,41.2
OH-059,Guernsey County,Ohio,42.8,3.7,126,39.2
OH-061,Hamilton County,Ohio,44.9,2,114,42.8
OH-063,Hancock County,Ohio,44,4.1,127,39.8
OH-065,Hardin County,Ohio,44,4.2,128,39.8
OH-067,Harrison County,Ohio,42.3,3.3,122,39
OH-069,Henry County,Ohio,43.5,4,128,39.5
OH-071,Highland County,Ohio,44.6,3.7,128,40.9
OH-073,Hocking County,Ohio,43.2,3.1,120,40.1
OH-075,Holmes County,Ohio,41.7,3.4,122,38.3
OH-077,Huron County,Ohio,42.7,3.3,125,39.3
OH-079,Jackson County,Ohio,43.7,2.8,118,40.9
OH-081,Jefferson County,Ohio,42.5,2.7,119,39.8
OH-083,Knox County,Ohio,41.3,3,119,38.2
OH-085,Lake County,Ohio,44.2,4.3,127,39.8
OH-087,Lawrence County,Ohio,45,2.8,124,42.2
OH-089,Licking County,Ohio,42.3,2.9,121,39.3
OH-091,Logan County,Ohio,42.9,3.3,125,39.6
OH-093,Lorain County,Ohio,43.6,2.9,123,40.7
OH-095,Lucas County,Ohio,45,4.6,129,40.3
OH-097,Madison County,Ohio,44.1,3.7,128,40.4
OH-099,Mahoning County,Ohio,41.2,3.6,126,37.6
OH-101,Marion County,Ohio,43.4,3.8,128,39.6
OH-103,Medina County,Ohio,42.9,3.3,126,39.6
OH-105,Meigs County,Ohio,43.2,1.8,111,41.4
OH-107,Mercer County,Ohio,42.5,2.6,118,39.9
OH-109,Miami County,Ohio,44.6,3.8,128,40.7
OH-111,Monroe County,Ohio,42.7,2.9,122,39.7
OH-113,Montgomery County,Ohio,45.1,3.7,128,41.4
OH-115,Morgan County,Ohio,43.3,3.3,123,39.9
OH-117,Morrow County,Ohio,42,3.5,126,38.6
OH-119,Muskingum County,Ohio,43.2,3.8,125,39.4
OH-121,Noble County,Ohio,43,3.4,125,39.6
OH-123,Ottawa County,Ohio,44.9,3.6,128,41.3
OH-125,Paulding County,Ohio,43.1,3.4,124,39.7
OH-127,Perry County,Ohio,42.9,3.5,123,39.4
OH-129,Pickaway County,Ohio,44.2,2.9,120,41.3
OH-131,Pike County,Ohio,44.3,3,122,41.4
OH-133,Portage County,Ohio,41.9,3.8,126,38.1
OH-135,Preble County,Ohio,42.9,2.6,118,40.3
OH-137,Putnam County,Ohio,43.7,3.8,125,40
OH-139,Richland County,Ohio,41.7,4,126,37.7
OH-141,Ross County,Ohio,44.2,2.9,121,41.3
OH-143,Sandusky County,Ohio,44,3.3,125,40.7
OH-145,Scioto County,Ohio,44.2,2.8,119,41.4
OH-147,Seneca County,Ohio,43.2,3.3,126,39.8
OH-149,Shelby County,Ohio,43.2,3.3,125,39.9
OH-151,Stark County,Ohio,42.7,4.1,126,38.6
OH-153,Summit County,Ohio,43.5,4,126,39.6
OH-155,Trumbull County,Ohio,41.1,3.8,126,37.3
OH-157,Tuscarawas County,Ohio,42.7,3.9,126,38.8
OH-159,Union County,Ohio,43.1,2.9,121,40.2
OH-161,Van Wert County,Ohio,43.4,3.4,125,40
OH-163,Vinton County,Ohio,43.4,2.9,118,40.5
OH-165,Warren County,Ohio,45.1,3.3,127,41.9
OH-167,Washington County,Ohio,44.1,3.2,123,40.8
OH-169,Wayne County,Ohio,42,3.4,126,38.6
OH-171,Williams County,Ohio,42,3.7,124,38.3
OH-173,Wood County,Ohio,44.4,4.4,127,40
OH-175,Wyandot County,Ohio,43.9,4.2,126,39.7
OK-001,Adair County,Oklahoma,49.7,2.3,126,47.3
OK-003,Alfalfa County,Oklahoma,47.1,1.8,112,45.3
OK-005,Atoka County,Oklahoma,52.5,2.2,127,50.3
OK-007,Beaver County,Oklahoma,44.2,1.1,105,43.2
OK-009,Beckham County,Oklahoma,48.8,2.2,124,46.5
OK-011,Blaine County,Oklahoma,47.8,1,101,46.7
OK-013,Bryan County,Oklahoma,54.5,3.2,129,51.3
OK-015,Caddo County,Oklahoma,49.9,1.7,118,48.2
OK-017,Canadian County,Oklahoma,49.3,1.7,111,47.6
OK-019,Carter County,Oklahoma,53,2.5,127,50.5
OK-021,Cherokee County,Oklahoma,49.9,1.5,112,48.5
OK-023,Choctaw County,Oklahoma,52.9,2.6,125,50.4
OK-025,Cimarron County,Oklahoma,41,1.2,111,39.8
OK-027,Cleveland County,Oklahoma,50.6,1.7,115,48.9
OK-029,Coal County,Oklahoma,52,1.9,126,50
OK-031,Comanche County,Oklahoma,51.3,2.2,126,49.1
OK-033,Cotton County,Oklahoma,51.9,2.2,125,49.8
OK-035,Craig County,Oklahoma,48.8,1.1,108,47.7
OK-037,Creek County,Oklahoma,49.5,1.1,105,48.4
OK-039,Custer County,Oklahoma,47.8,1.3,107,46.5
OK-041,Delaware County,Oklahoma,48.9,1.5,118,47.4
OK-043,Dewey County,Oklahoma,46.9,1.2,103,45.7
OK-045,Ellis County,Oklahoma,45.6,1.4,111,44.1
OK-047,Garfield County,Oklahoma,48.3,1.8,111,46.4
OK-049,Garvin County,Oklahoma,51.7,2.3,124,49.4
OK-051,Grady County,Oklahoma,50.5,2,121,48.5
OK-053,Grant County,Oklahoma,47.7,2,115,45.6
OK-055,Greer County,Oklahoma,49.7,2.2,125,47.6
OK-057,Harmon County,Oklahoma,50.4,2.9,127,47.4
OK-059,Harper County,Oklahoma,45.2,1.2,107,44
OK-061,Haskell County,Oklahoma,51.7,1.5,112,50.2
OK-063,Hughes County,Oklahoma,50.7,1.2,108,49.5
OK-065,Jackson County,Oklahoma,51,2.4,126,48.6
OK-067,Jefferson County,Oklahoma,52.9,2.3,126,50.6
OK-069,Johnston County,Oklahoma,53.4,2.7,128,50.8
OK-071,Kay County,Oklahoma,48.1,1.7,113,46.4
OK-073,Kingfisher County,Oklahoma,48.6,1.3,103,47.3
OK-075,Kiowa County,Oklahoma,50.2,2,122,48.2
OK-077,Latimer County,Oklahoma,51.2,1.5,114,49.7
OK-079,Le Flore County,Oklahoma,51.1,2.3,122,48.8
OK-081,Lincoln County,Oklahoma,49.5,0.8,98,48.7
OK-083,Logan County,Oklahoma,49.1,1.1,103,48
OK-085,Love County,Oklahoma,54,2.6,128,51.4
OK-087,McClain County,Oklahoma,50.9,2.1,123,48.8
OK-089,McCurtain County,Oklahoma,52,2.8,125,49.2
OK-091,McIntosh County,Oklahoma,51.1,0.8,98,50.3
OK-093,Major County,Oklahoma,47.2,1.3,104,45.9
OK-095,Marshall County,Oklahoma,54.5,2.8,128,51.7
OK-097,Mayes County,Oklahoma,49.5,0.9,99,48.6
OK-099,Murray County,Oklahoma,52.8,2.6,127,50.2
OK-101,Muskogee County,Oklahoma,50.8,0.9,100,49.9
OK-103,Noble County,Oklahoma,48.9,1.8,114,47.1
OK-105,Nowata County,Oklahoma,48.5,1,102,47.5
OK-107,Okfuskee County,Oklahoma,50.2,1,110,49.1
OK-109,Oklahoma County,Oklahoma,49.9,1.2,105,48.7
OK-111,Okmulgee County,Oklahoma,50.5,0.9,103,49.6
OK-113,Osage County,Oklahoma,48.2,1.2,108,47
OK-115,Ottawa County,Oklahoma,49,1.7,117,47.2
OK-117,Pawnee County,Oklahoma,49.1,1.7,113,47.5
OK-119,Payne County,Oklahoma,49.4,1.6,116,47.8
OK-121,Pittsburg County,Oklahoma,51.1,1,106,50.2
OK-123,Pontotoc County,Oklahoma,51.9,2.4,127,49.6
OK-125,Pottawatomie County,Oklahoma,50.5,1.4,115,49.1
OK-127,Pushmataha County,Oklahoma,51.7,2.2,124,49.5
OK-129,Roger Mills County,Oklahoma,47.5,2,121,45.5
OK-131,Rogers County,Oklahoma,49.4,1,102,48.4
OK-133,Seminole County,Oklahoma,50.5,1.4,114,49.1
OK-135,Sequoyah County,Oklahoma,51.8,2.5,125,49.3
OK-137,Stephens County,Oklahoma,51.6,1.9,122,49.7
OK-139,Texas County,Oklahoma,43.2,1.6,117,41.6
OK-141,Tillman County,Oklahoma,51.7,2.4,126,49.2
OK-143,Tulsa County,Oklahoma,49.8,1,103,48.8
OK-145,Wagoner County,Oklahoma,50.2,0.8,98,49.4
OK-147,Washington County,Oklahoma,48.3,1.1,103,47.2
OK-149,Washita County,Oklahoma,48.9,1.5,110,47.4
OK-151,Woods County,Oklahoma,45.9,1.4,106,44.5
OK-153,Woodward County,Oklahoma,45.9,1.2,106,44.6
OR-001,Baker County,Oregon,34.8,1.8,111,33
OR-003,Benton County,Oregon,42.9,1.1,107,41.8
OR-005,Clackamas County,Oregon,40.9,2.1,123,38.7
OR-007,Clatsop County,Oregon,42.3,2.1,118,40.3
OR-009,Columbia County,Oregon,42.7,2.4,122,40.3
OR-011,Coos County,Oregon,43.6,1.5,108,42.1
OR-013,Crook County,Oregon,33.8,1.6,114,32.2
OR-015,Curry County,Oregon,43.5,1.1,102,42.4
OR-017,Deschutes County,Oregon,32.7,1.7,119,30.9
OR-019,Douglas County,Oregon,41.6,1.6,114,40
OR-021,Gilliam County,Oregon,39.7,1.8,119,37.9
OR-023,Grant County,Oregon,32.9,1.5,108,31.5
OR-025,Harney County,Oregon,33.7,1.6,105,32.1
OR-027,Hood River County,Oregon,38.5,2.4,122,36.1
OR-029,Jackson County,Oregon,39.9,1.8,116,38.1
OR-031,Jefferson County,Oregon,36.7,2,123,34.7
OR-033,Josephine County,Oregon,41.2,1.4,107,39.8
OR-035,Klamath County,Oregon,32,1.7,107,30.3
OR-037,Lake County,Oregon,32.5,1.5,107,31.1
OR-039,Lane County,Oregon,40.9,1,105,39.9
OR-041,Lincoln County,Oregon,43.4,0.7,97,42.6
OR-043,Linn County,Oregon,40.5,1.5,113,39.1
OR-045,Malheur County,Oregon,35.9,1.5,106,34.4
OR-047,Marion County,Oregon,41.6,1.9,121,39.7
OR-049,Morrow County,Oregon,39.8,2.5,121,37.2
OR-051,Multnomah County,Oregon,43.8,2.3,120,41.5
OR-053,Polk County,Oregon,42.7,1.2,114,41.5
OR-055,Sherman County,Oregon,39.7,1.6,116,38.1
OR-057,Tillamook County,Oregon,42.2,1.5,115,40.7
OR-059,Umatilla County,Oregon,38.9,2.4,120,36.5
OR-061,Union County,Oregon,34.2,1.4,110,32.8
OR-063,Wallowa County,Oregon,33.7,1.8,115,31.9
OR-065,Wasco County,Oregon,39,2.3,123,36.6
OR-067,Washington County,Oregon,42.8,1.8,118,41
OR-069,Wheeler County,Oregon,36.1,1.2,108,34.9
OR-071,Yamhill County,Oregon,43.3,1.7,118,41.6
PA-001,Adams County,Pennsylvania,43.8,3.2,125,40.6
PA-003,Allegheny County,Pennsylvania,43.5,3.2,127,40.3
PA-005,Armstrong County,Pennsylvania,40.9,3.2,127,37.7
PA-007,Beaver County,Pennsylvania,42,2.5,117,39.5
PA-009,Bedford County,Pennsylvania,41.4,2.8,124,38.6
PA-011,Berks County,Pennsylvania,43.5,3.5,123,40
PA-013,Blair County,Pennsylvania,41.1,3.1,126,38
PA-015,Bradford County,Pennsylvania,39.5,3.8,127,35.7
PA-017,Bucks County,Pennsylvania,44.4,4.1,126,40.3
PA-019,Butler County,Pennsylvania,41.3,3.4,127,37.8
PA-021,Cambria County,Pennsylvania,39.6,2.8,125,36.8
PA-023,Cameron County,Pennsylvania,39,3,126,35.9
PA-025,Carbon County,Pennsylvania,40.3,4.1,127,36.1
PA-027,Centre County,Pennsylvania,40.9,2.9,127,38
PA-029,Chester County,Pennsylvania,44.8,3.6,125,41.2
PA-031,Clarion County,Pennsylvania,39.9,3.6,127,36.3
PA-033,Clearfield County,Pennsylvania,39.6,3.3,127,36.3
PA-035,Clinton County,Pennsylvania,40,2.9,124,37.2
PA-037,Columbia County,Pennsylvania,41.3,3.7,127,37.6
PA-039,Crawford County,Pennsylvania,40.1,3.8,126,36.3
PA-041,Cumberland County,Pennsylvania,44.1,3,127,41
PA-043,Dauphin County,Pennsylvania,44.3,3.9,128,40.4
PA-045,Delaware County,Pennsylvania,47.6,4,128,43.6
PA-047,Elk County,Pennsylvania,39.3,4.5,129,34.8
PA-049,Erie County,Pennsylvania,40.9,3.7,125,37.2
PA-051,Fayette County,Pennsylvania,41.5,2.4,121,39.1
PA-053,Forest County,Pennsylvania,39.4,3.9,127,35.5
PA-055,Franklin County,Pennsylvania,43,2.7,122,40.3
PA-057,Fulton County,Pennsylvania,42.1,2.7,123,39.5
PA-059,Greene County,Pennsylvania,42.2,2.6,119,39.6
PA-061,Huntingdon County,Pennsylvania,42.2,3,125,39.2
PA-063,Indiana County,Pennsylvania,40.3,2.8,123,37.5
PA-065,Jefferson County,Pennsylvania,39.7,4,129,35.7
PA-067,Juniata County,Pennsylvania,43.3,2.8,127,40.4
PA-069,Lackawanna County,Pennsylvania,40,4.2,128,35.7
PA-071,Lancaster County,Pennsylvania,44.4,3.5,125,40.9
PA-073,Lawrence County,Pennsylvania,41.4,3.2,125,38.2
PA-075,Lebanon County,Pennsylvania,44.1,4,126,40.1
PA-077,Lehigh County,Pennsylvania,43,4.2,127,38.7
PA-079,Luzerne County,Pennsylvania,40.4,4,127,36.4
PA-081,Lycoming County,Pennsylvania,40.1,3.5,127,36.5
PA-083,McKean County,Pennsylvania,38.4,4.8,129,33.6
PA-085,Mercer County,Pennsylvania,40.6,3.9,127,36.8
PA-087,Mifflin County,Pennsylvania,42.6,2.9,127,39.7
PA-089,Monroe County,Pennsylvania,39.5,4,127,35.6
PA-091,Montgomery County,Pennsylvania,45.6,4.1,128,41.5
PA-093,Montour County,Pennsylvania,41.9,3.6,126,38.4
PA-095,Northampton County,Pennsylvania,42.4,4.6,127,37.7
PA-097,Northumberland County,Pennsylvania,42.3,3.5,126,38.8
PA-099,Perry County,Pennsylvania,43.8,3.1,127,40.8
PA-101,Philadelphia County,Pennsylvania,47.4,3.7,126,43.7
PA-103,Pike County,Pennsylvania,39.4,3.9,128,35.4
PA-105,Potter County,Pennsylvania,37.7,3.4,127,34.3
PA-107,Schuylkill County,Pennsylvania,41.8,3.8,125,38.1
PA-109,Snyder County,Pennsylvania,42.7,3.1,126,39.5
PA-111,Somerset County,Pennsylvania,39.6,2.9,126,36.6
PA-113,Sullivan County,Pennsylvania,39,3.8,128,35.1
PA-115,Susquehanna County,Pennsylvania,39.5,4.2,129,35.2
PA-117,Tioga County,Pennsylvania,38.1,3.6,128,34.5
PA-119,Union County,Pennsylvania,41.9,3.3,126,38.6
PA-121,Venango County,Pennsylvania,40.1,3.9,127,36.2
PA-123,Warren County,Pennsylvania,38.9,3.9,126,35
PA-125,Washington County,Pennsylvania,42.6,2.8,125,39.7
PA-127,Wayne County,Pennsylvania,38.9,4.2,128,34.7
PA-129,Westmoreland County,Pennsylvania,42.5,3.1,127,39.4
PA-131,Wyoming County,Pennsylvania,40.7,4.5,129,36.2
PA-133,York County,Pennsylvania,44.7,4.2,126,40.5
RI-001,Bristol County,Rhode Island,45.6,4.3,129,41.3
RI-003,Kent County,Rhode Island,43.5,4.6,129,38.9
RI-005,Newport County,Rhode Island,45.1,3.9,127,41.2
RI-007,Providence County,Rhode Island,43.1,4.7,129,38.3
RI-009,Washington County,Rhode Island,44.3,4.8,129,39.5
SC-001,Abbeville County,South Carolina,52.2,2.1,118,50
SC-003,Aiken County,South Carolina,53.9,2.8,123,51.1
SC-005,Allendale County,South Carolina,53.7,1.8,118,51.9
SC-007,Anderson County,South Carolina,51.3,1.8,115,49.4
SC-009,Bamberg County,South Carolina,53.1,1.5,113,51.7
SC-011,Barnwell County,South Carolina,53.2,1.8,117,51.5
SC-013,Beaufort County,South Carolina,58.9,2.8,126,56.1
SC-015,Berkeley County,South Carolina,55.5,3.1,123,52.3
SC-017,Calhoun County,South Carolina,53.9,2.2,122,51.7
SC-019,Charleston County,South Carolina,57.9,3.6,128,54.3
SC-021,Cherokee County,South Carolina,48.6,1.2,102,47.4
SC-023,Chester County,South Carolina,50.4,1.7,117,48.7
SC-025,Chesterfield County,South Carolina,51.6,2.3,120,49.3
SC-027,Clarendon County,South Carolina,53.9,2.5,122,51.4
SC-029,Colleton County,South Carolina,55.6,3,125,52.5
SC-031,Darlington County,South Carolina,52.8,2.4,123,50.5
SC-033,Dillon County,South Carolina,53.1,2.9,122,50.3
SC-035,Dorchester County,South Carolina,55.7,3.6,125,52.1
SC-037,Edgefield County,South Carolina,53.8,2.9,127,50.9
SC-039,Fairfield County,South Carolina,51.8,2.3,121,49.6
SC-041,Florence County,South Carolina,53.3,2.3,120,51.1
SC-043,Georgetown County,South Carolina,54,1.3,106,52.6
SC-045,Greenville County,South Carolina,50.3,1.7,116,48.6
SC-047,Greenwood County,South Carolina,52.3,2.1,119,50.3
SC-049,Hampton County,South Carolina,54.9,2.3,123,52.6
SC-051,Horry County,South Carolina,53.6,1.9,117,51.7
SC-053,Jasper County,South Carolina,56.6,2.5,124,54.1
SC-055,Kershaw County,South Carolina,52.4,2.8,125,49.6
SC-057,Lancaster County,South Carolina,50.7,2.3,121,48.3
SC-059,Laurens County,South Carolina,51.3,1.7,116,49.6
SC-061,Lee County,South Carolina,53.5,2.9,125,50.5
