ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
KS-131,Nemaha County,Kansas,65,1.3,98,63.7,
KS-133,Neosho County,Kansas,69.4,1.6,110,67.8,
KS-135,Ness County,Kansas,70.2,2.5,116,67.7,
KS-137,Norton County,Kansas,68.4,3.3,120,65.1,
KS-139,Osage County,Kansas,67.2,1.7,108,65.5,
KS-141,Osborne County,Kansas,68.2,1.9,106,66.4,
KS-143,Ottawa County,Kansas,68.7,3,118,65.7,
KS-145,Pawnee County,Kansas,69.6,2.6,118,67,
KS-147,Phillips County,Kansas,67.6,1.9,106,65.7,
KS-149,Pottawatomie County,Kansas,65.6,0.6,82,65,
KS-151,Pratt County,Kansas,70.7,3.3,123,67.5,
KS-153,Rawlins County,Kansas,68.2,3.2,124,65,
KS-155,Reno County,Kansas,69.8,2.2,111,67.6,
KS-157,Republic County,Kansas,66.3,2.1,113,64.1,
KS-159,Rice County,Kansas,69,2.3,113,66.7,
KS-161,Riley County,Kansas,66.5,0.9,89,65.6,
KS-163,Rooks County,Kansas,69,2.5,115,66.4,
KS-165,Rush County,Kansas,69.4,2.5,113,66.9,
KS-167,Russell County,Kansas,69.8,3.1,117,66.7,
KS-169,Saline County,Kansas,69.3,3.1,115,66.2,
KS-171,Scott County,Kansas,70.1,3.3,124,66.9,
KS-173,Sedgwick County,Kansas,70.4,2.2,114,68.2,
KS-175,Seward County,Kansas,72.1,2.4,117,69.6,
KS-177,Shawnee County,Kansas,66.9,1.6,104,65.3,
KS-179,Sheridan County,Kansas,68.4,2.8,119,65.6,
KS-181,Sherman County,Kansas,67.9,3.6,124,64.3,
KS-183,Smith County,Kansas,66.8,1.3,95,65.5,
KS-185,Stafford County,Kansas,69,2.2,110,66.8,
KS-187,Stanton County,Kansas,71.4,2.2,117,69.1,
KS-189,Stevens County,Kansas,71.6,1.9,113,69.7,
KS-191,Sumner County,Kansas,71.3,2.1,113,69.2,
KS-193,Thomas County,Kansas,68.7,3.6,125,65.1,
KS-195,Trego County,Kansas,69.1,2.3,113,66.7,
KS-197,Wabaunsee County,Kansas,66.5,1.3,101,65.2,
KS-199,Wallace County,Kansas,68.3,3.3,120,65,
KS-201,Washington County,Kansas,65.2,0.8,85,64.4,
KS-203,Wichita County,Kansas,69.2,2.8,120,66.3,
KS-205,Wilson County,Kansas,69.5,1.4,109,68.1,
KS-207,Woodson County,Kansas,68.4,1.2,105,67.1,
KS-209,Wyandotte County,Kansas,66.6,1.8,108,64.8,
KY-001,Adair County,Kentucky,67.8,0.5,77,67.3,
KY-003,Allen County,Kentucky,69.7,0.6,85,69.1,
KY-005,Anderson County,Kentucky,66.7,1.1,88,65.6,
KY-007,Ballard County,Kentucky,69,1.2,99,67.8,
KY-009,Barren County,Kentucky,69.5,0.6,82,68.9,
KY-011,Bath County,Kentucky,66.4,0.4,77,66,
KY-013,Bell County,Kentucky,66.7,0.6,85,66.1,
KY-015,Boone County,Kentucky,64.8,1.2,92,63.6,
KY-017,Bourbon County,Kentucky,66,0.8,84,65.2,
KY-019,Boyd County,Kentucky,66.9,1.1,95,65.8,
KY-021,Boyle County,Kentucky,66.2,0.6,81,65.6,
KY-023,Bracken County,Kentucky,65.4,0.9,83,64.6,
KY-025,Breathitt County,Kentucky,68.3,1.1,96,67.2,
KY-027,Breckinridge County,Kentucky,67.5,0.5,82,66.9,
KY-029,Bullitt County,Kentucky,67.9,1.6,104,66.4,
KY-031,Butler County,Kentucky,69.9,1.8,109,68.1,
KY-033,Caldwell County,Kentucky,69.4,1.5,106,67.9,
KY-035,Calloway County,Kentucky,68.9,-0.1,71,69,
KY-037,Campbell County,Kentucky,65.4,1.2,94,64.2,
KY-039,Carlisle County,Kentucky,69.1,1,92,68.1,
KY-041,Carroll County,Kentucky,65.9,1,87,64.9,
KY-043,Carter County,Kentucky,66.4,0.7,85,65.7,
KY-045,Casey County,Kentucky,66.5,0.5,80,66,
KY-047,Christian County,Kentucky,69.7,1.5,107,68.2,
KY-049,Clark County,Kentucky,66.3,0.7,81,65.7,
KY-051,Clay County,Kentucky,68.1,1.2,96,67,
KY-053,Clinton County,Kentucky,67.9,0.3,75,67.6,
KY-055,Crittenden County,Kentucky,68.4,1,96,67.5,
KY-057,Cumberland County,Kentucky,69.1,0.4,79,68.7,
KY-059,Daviess County,Kentucky,67.7,0.5,83,67.2,
KY-061,Edmonson County,Kentucky,69.6,1.3,98,68.3,
KY-063,Elliott County,Kentucky,66.8,0.7,84,66.1,
KY-065,Estill County,Kentucky,67.1,0.6,79,66.6,
KY-067,Fayette County,Kentucky,65.8,0.7,79,65,
KY-069,Fleming County,Kentucky,65.9,0.4,77,65.5,
KY-071,Floyd County,Kentucky,68.4,1,98,67.4,
KY-073,Franklin County,Kentucky,66.5,1,87,65.5,
KY-075,Fulton County,Kentucky,68.7,-0.2,58,68.9,
KY-077,Gallatin County,Kentucky,65.7,1,89,64.7,
KY-079,Garrard County,Kentucky,66.3,0.5,77,65.8,
KY-081,Grant County,Kentucky,65.4,1.1,92,64.3,
KY-083,Graves County,Kentucky,68.9,0.5,82,68.4,
KY-085,Grayson County,Kentucky,68.7,1.3,98,67.4,
KY-087,Green County,Kentucky,68.5,0.9,86,67.6,
KY-089,Greenup County,Kentucky,66.2,0.9,89,65.3,
KY-091,Hancock County,Kentucky,66.8,-0.2,61,67,
KY-093,Hardin County,Kentucky,67.8,1.3,98,66.5,
KY-095,Harlan County,Kentucky,65.5,1.4,108,64.1,
KY-097,Harrison County,Kentucky,65.9,1,87,65,
KY-099,Hart County,Kentucky,68.9,1.1,94,67.8,
KY-101,Henderson County,Kentucky,67.3,0.4,78,67,
KY-103,Henry County,Kentucky,66.1,1.1,92,65,
KY-105,Hickman County,Kentucky,68.8,0.3,76,68.5,
KY-107,Hopkins County,Kentucky,69.8,2.1,115,67.7,
KY-109,Jackson County,Kentucky,66.6,0.8,86,65.8,
KY-111,Jefferson County,Kentucky,67.8,1.6,104,66.2,
KY-113,Jessamine County,Kentucky,66.1,0.7,82,65.4,
KY-115,Johnson County,Kentucky,67.9,0.9,92,67,
KY-117,Kenton County,Kentucky,65,1.2,94,63.7,
KY-119,Knott County,Kentucky,67.5,1,95,66.5,
KY-121,Knox County,Kentucky,67.9,0.8,87,67.1,
KY-123,Larue County,Kentucky,67.7,1.1,94,66.6,
KY-125,Laurel County,Kentucky,67.4,0.9,86,66.6,
KY-127,Lawrence County,Kentucky,67.7,1.2,98,66.5,
KY-129,Lee County,Kentucky,67.8,0.7,88,67.1,
KY-131,Leslie County,Kentucky,67.6,1.3,104,66.3,
KY-133,Letcher County,Kentucky,66.5,1,97,65.5,
KY-135,Lewis County,Kentucky,65.7,0.5,76,65.2,
KY-137,Lincoln County,Kentucky,66.1,0.5,77,65.6,
KY-139,Livingston County,Kentucky,68.6,0.8,88,67.8,
KY-141,Logan County,Kentucky,69.1,0.6,86,68.5,
KY-143,Lyon County,Kentucky,69.2,0.9,96,68.3,
KY-145,McCracken County,Kentucky,69.3,1.4,100,67.9,
KY-147,McCreary County,Kentucky,66.9,0.2,68,66.6,
KY-149,McLean County,Kentucky,69.2,1.8,113,67.4,
KY-151,Madison County,Kentucky,66.6,0.5,78,66,
KY-153,Magoffin County,Kentucky,67.8,1,96,66.8,
KY-155,Marion County,Kentucky,67.3,0.8,87,66.4,
KY-157,Marshall County,Kentucky,69.1,0.5,87,68.6,
KY-159,Martin County,Kentucky,68.4,1.3,101,67.1,
KY-161,Mason County,Kentucky,65.4,0.5,80,64.8,
KY-163,Meade County,Kentucky,67.2,0.8,87,66.4,
KY-165,Menifee County,Kentucky,66.4,0.4,75,66,
KY-167,Mercer County,Kentucky,66.4,0.8,84,65.6,
KY-169,Metcalfe County,Kentucky,68.7,0.5,81,68.2,
KY-171,Monroe County,Kentucky,69.4,0.3,83,69,
KY-173,Montgomery County,Kentucky,66.4,0.7,82,65.7,
KY-175,Morgan County,Kentucky,67.2,0.6,85,66.6,
KY-177,Muhlenberg County,Kentucky,70.1,2.2,119,67.9,
KY-179,Nelson County,Kentucky,67.6,1.2,96,66.4,
KY-181,Nicholas County,Kentucky,66,0.7,84,65.2,
KY-183,Ohio County,Kentucky,69.2,1.7,110,67.4,
KY-185,Oldham County,Kentucky,66.7,1.4,99,65.3,
KY-187,Owen County,Kentucky,65.7,1,86,64.8,
KY-189,Owsley County,Kentucky,68.1,1,94,67.1,
KY-191,Pendleton County,Kentucky,65.7,1,90,64.6,
KY-193,Perry County,Kentucky,67.9,1.2,99,66.8,
KY-195,Pike County,Kentucky,68,1.1,101,66.8,
KY-197,Powell County,Kentucky,67,0.5,80,66.4,
KY-199,Pulaski County,Kentucky,67,0.5,79,66.5,
KY-201,Robertson County,Kentucky,65.8,0.8,85,65,
KY-203,Rockcastle County,Kentucky,66.4,0.6,82,65.8,
KY-205,Rowan County,Kentucky,66,0.2,71,65.8,
KY-207,Russell County,Kentucky,67.6,0.3,78,67.2,
KY-209,Scott County,Kentucky,65.8,0.9,86,64.9,
KY-211,Shelby County,Kentucky,66.6,1.3,96,65.3,
KY-213,Simpson County,Kentucky,69.4,0.8,93,68.6,
KY-215,Spencer County,Kentucky,67.3,1.4,97,65.9,
KY-217,Taylor County,Kentucky,67.5,0.7,86,66.8,
KY-219,Todd County,Kentucky,69.1,0.8,91,68.3,
KY-221,Trigg County,Kentucky,69.6,1,100,68.6,
KY-223,Trimble County,Kentucky,66,1.1,90,64.9,
KY-225,Union County,Kentucky,67.7,0.6,81,67.1,
KY-227,Warren County,Kentucky,70,1.2,99,68.8,
KY-229,Washington County,Kentucky,66.9,0.9,88,66,
KY-231,Wayne County,Kentucky,67.2,0.2,71,67,
KY-233,Webster County,Kentucky,68.7,1.4,102,67.3,
KY-235,Whitley County,Kentucky,67.3,0.3,72,67,
KY-237,Wolfe County,Kentucky,67.4,0.7,85,66.6,
KY-239,Woodford County,Kentucky,66.1,0.9,81,65.3,
LA-001,Acadia Parish,Louisiana,78.3,-0.3,51,78.6,
LA-003,Allen Parish,Louisiana,78.1,-0.2,53,78.3,
LA-005,Ascension Parish,Louisiana,79.7,1.6,112,78.1,
LA-007,Assumption Parish,Louisiana,79.4,1.3,109,78.1,
LA-009,Avoyelles Parish,Louisiana,78.1,0,70,78.1,
LA-011,Beauregard Parish,Louisiana,78.9,1.1,108,77.8,
LA-013,Bienville Parish,Louisiana,77.7,2,119,75.7,
LA-015,Bossier Parish,Louisiana,77.4,1.6,108,75.9,
LA-017,Caddo Parish,Louisiana,77.8,1.7,108,76.1,
LA-019,Calcasieu Parish,Louisiana,78.6,0.9,98,77.7,
LA-021,Caldwell Parish,Louisiana,78,1.6,109,76.4,
LA-023,Cameron Parish,Louisiana,77.7,0.7,93,77,
LA-025,Catahoula Parish,Louisiana,77.9,0.7,94,77.2,
LA-027,Claiborne Parish,Louisiana,76.3,1.2,106,75.1,
LA-029,Concordia Parish,Louisiana,77.9,0.4,80,77.5,
LA-031,De Soto Parish,Louisiana,78.2,1.6,114,76.6,
LA-033,East Baton Rouge Parish,Louisiana,79.3,1.2,110,78.1,
LA-035,East Carroll Parish,Louisiana,76.9,1.5,111,75.4,
LA-037,East Feliciana Parish,Louisiana,78.6,0.8,95,77.8,
LA-039,Evangeline Parish,Louisiana,78.1,-0.3,56,78.3,
LA-041,Franklin Parish,Louisiana,78,1.5,110,76.5,
LA-043,Grant Parish,Louisiana,78.1,0.7,94,77.3,
LA-045,Iberia Parish,Louisiana,78.3,0.7,98,77.6,
LA-047,Iberville Parish,Louisiana,79.4,1.2,109,78.2,
LA-049,Jackson Parish,Louisiana,77.6,2.1,117,75.5,
LA-051,Jefferson Parish,Louisiana,78.1,0.6,98,77.4,
LA-053,Jefferson Davis Parish,Louisiana,77.8,-0.7,34,78.5,
LA-055,Lafayette Parish,Louisiana,79,0.7,94,78.3,
LA-057,Lafourche Parish,Louisiana,78.4,0.6,98,77.7,
LA-059,La Salle Parish,Louisiana,78,0.8,99,77.2,
LA-061,Lincoln Parish,Louisiana,77,1.9,116,75.1,
LA-063,Livingston Parish,Louisiana,79.4,1.5,112,78,
LA-065,Madison Parish,Louisiana,77.4,1.3,109,76,
LA-067,Morehouse Parish,Louisiana,77,1.5,107,75.5,
LA-069,Natchitoches Parish,Louisiana,78.8,1.6,109,77.2,
LA-071,Orleans Parish,Louisiana,78.1,1.4,111,76.7,
LA-073,Ouachita Parish,Louisiana,77.5,1.7,113,75.8,
LA-075,Plaquemines Parish,Louisiana,77.2,0.8,97,76.5,
LA-077,Pointe Coupee Parish,Louisiana,78.6,0.2,78,78.3,
LA-079,Rapides Parish,Louisiana,78.2,0.4,85,77.8,
LA-081,Red River Parish,Louisiana,78.3,1.7,112,76.5,
LA-083,Richland Parish,Louisiana,77.6,1.5,109,76,
LA-085,Sabine Parish,Louisiana,79.4,2.3,123,77.1,
LA-087,St. Bernard Parish,Louisiana,77.4,1.3,111,76.1,
LA-089,St. Charles Parish,Louisiana,78.9,0.8,104,78.1,
LA-091,St. Helena Parish,Louisiana,79,1.5,111,77.4,
LA-093,St. James Parish,Louisiana,79.6,1.3,109,78.3,
LA-095,St. John the Baptist Parish,Louisiana,79.3,1.1,108,78.2,
LA-097,St. Landry Parish,Louisiana,78.6,0.2,73,78.4,
LA-099,St. Martin Parish,Louisiana,79.1,0.9,102,78.2,
LA-101,St. Mary Parish,Louisiana,77.9,0.6,92,77.2,
LA-103,St. Tammany Parish,Louisiana,79.3,2,122,77.2,
LA-105,Tangipahoa Parish,Louisiana,79.2,1.8,115,77.4,
LA-107,Tensas Parish,Louisiana,77.8,1.1,102,76.7,
LA-109,Terrebonne Parish,Louisiana,78.3,0.7,97,77.6,
LA-111,Union Parish,Louisiana,76.8,1.5,109,75.3,
LA-113,Vermilion Parish,Louisiana,78,0.2,71,77.7,
LA-115,Vernon Parish,Louisiana,79.3,1.9,120,77.4,
LA-117,Washington Parish,Louisiana,78.9,1.7,117,77.3,
LA-119,Webster Parish,Louisiana,76.9,1.3,107,75.6,
LA-121,West Baton Rouge Parish,Louisiana,79.3,1,105,78.3,
LA-123,West Carroll Parish,Louisiana,76.9,1.5,108,75.3,
LA-125,West Feliciana Parish,Louisiana,78.1,0.1,72,78,
LA-127,Winn Parish,Louisiana,78.2,1.5,108,76.6,
ME-001,Androscoggin County,Maine,57.4,3.5,129,53.9,
ME-003,Aroostook County,Maine,51.3,2.9,120,48.5,
ME-005,Cumberland County,Maine,57.6,2.9,127,54.7,
ME-007,Franklin County,Maine,51.7,3.2,123,48.5,
ME-009,Hancock County,Maine,56.4,3.5,128,52.9,
ME-011,Kennebec County,Maine,57.1,3.6,129,53.5,
ME-013,Knox County,Maine,55.7,3,127,52.7,
ME-015,Lincoln County,Maine,56.7,3.3,129,53.3,
ME-017,Oxford County,Maine,54.8,3.3,128,51.5,
ME-019,Penobscot County,Maine,55.4,3.6,126,51.8,
ME-021,Piscataquis County,Maine,52.5,3.7,127,48.8,
ME-023,Sagadahoc County,Maine,57.4,3.5,129,54,
ME-025,Somerset County,Maine,52.2,3.6,126,48.6,
ME-027,Waldo County,Maine,56.2,3.4,128,52.8,
ME-029,Washington County,Maine,55.7,3.5,127,52.2,
ME-031,York County,Maine,58,2.5,119,55.5,
MD-001,Allegany County,Maryland,63.6,0.8,90,62.8,
MD-003,Anne Arundel County,Maryland,67.4,2.2,115,65.1,
MD-005,Baltimore County,Maryland,65.8,2.3,115,63.5,
MD-009,Calvert County,Maryland,67.3,2,112,65.4,
MD-011,Caroline County,Maryland,67.6,2.4,112,65.3,
MD-013,Carroll County,Maryland,64.3,1.8,107,62.5,
MD-015,Cecil County,Maryland,64.9,1.8,108,63.2,
MD-017,Charles County,Maryland,68.1,2,112,66.1,
MD-019,Dorchester County,Maryland,68.4,2.9,119,65.6,
MD-021,Frederick County,Maryland,64.4,1.8,105,62.6,
MD-023,Garrett County,Maryland,59,1.1,97,58,
MD-025,Harford County,Maryland,65.3,1.8,109,63.4,
MD-027,Howard County,Maryland,65.9,2.5,116,63.4,
MD-029,Kent County,Maryland,65.9,1.4,102,64.5,
MD-031,Montgomery County,Maryland,65.5,1.9,106,63.5,
MD-033,Prince George&#039;s County,Maryland,67.2,1.8,109,65.4,
MD-035,Queen Anne&#039;s County,Maryland,66.6,1.7,106,64.9,
MD-037,St. Mary&#039;s County,Maryland,67.8,2,113,65.8,
MD-039,Somerset County,Maryland,68.8,3.3,124,65.6,
MD-041,Talbot County,Maryland,67.3,2.2,112,65.1,
MD-043,Washington County,Maryland,64.4,1.4,102,63,
MD-045,Wicomico County,Maryland,69,3.4,123,65.7,
MD-047,Worcester County,Maryland,68.3,3.3,123,65,
MD-510,Baltimore City,Maryland,67.9,3.4,121,64.5,
MD-511,Washington, D.C.,District of Columbia,67,1.7,108,65.2
MA-001,Barnstable County,Massachusetts,60.9,4.1,128,56.8,
MA-003,Berkshire County,Massachusetts,57.6,2.9,123,54.7,
MA-005,Bristol County,Massachusetts,62.4,3.6,127,58.8,
MA-007,Dukes County,Massachusetts,61.5,4.1,128,57.4,
MA-009,Essex County,Massachusetts,60.9,3.8,128,57.1,
MA-011,Franklin County,Massachusetts,59.6,3.1,123,56.5,
MA-013,Hampden County,Massachusetts,60.7,2.8,121,57.8,
MA-015,Hampshire County,Massachusetts,60.1,2.5,121,57.6,
MA-017,Middlesex County,Massachusetts,62.5,4.2,129,58.2,
MA-019,Nantucket County,Massachusetts,59.5,4.1,128,55.4,
MA-021,Norfolk County,Massachusetts,63.1,4.6,129,58.5,
MA-023,Plymouth County,Massachusetts,62.9,4.5,129,58.4,
MA-025,Suffolk County,Massachusetts,62.7,4.9,129,57.7,
MA-027,Worcester County,Massachusetts,60.6,3.7,126,56.9,
MI-001,Alcona County,Michigan,54.6,1.9,104,52.7,
MI-003,Alger County,Michigan,49.8,0,58,49.8,
MI-005,Allegan County,Michigan,58.2,0.4,77,57.8,
MI-007,Alpena County,Michigan,54.8,2.2,109,52.6,
MI-009,Antrim County,Michigan,54.5,1.8,104,52.7,
MI-011,Arenac County,Michigan,55.8,1.2,96,54.6,
MI-013,Baraga County,Michigan,49,0.4,75,48.6,
MI-015,Barry County,Michigan,57.7,0.4,80,57.3,
MI-017,Bay County,Michigan,56.6,1.3,97,55.3,
MI-019,Benzie County,Michigan,54.2,2.3,106,51.9,
MI-021,Berrien County,Michigan,59.1,0.9,91,58.2,
MI-023,Branch County,Michigan,58.7,1.3,96,57.5,
MI-025,Calhoun County,Michigan,58.1,0.9,91,57.2,
MI-027,Cass County,Michigan,59.2,1.2,96,58,
MI-029,Charlevoix County,Michigan,54,1.2,99,52.8,
MI-031,Cheboygan County,Michigan,53.8,1.5,101,52.4,
MI-033,Chippewa County,Michigan,50.3,0.9,90,49.3,
MI-035,Clare County,Michigan,55.4,1.3,95,54.1,
MI-037,Clinton County,Michigan,58.4,1.8,109,56.6,
MI-039,Crawford County,Michigan,54.1,1.3,98,52.8,
MI-041,Delta County,Michigan,51.3,0.4,77,50.9,
MI-043,Dickinson County,Michigan,51.7,0.8,85,50.8,
MI-045,Eaton County,Michigan,58.2,1.3,98,56.8,
MI-047,Emmet County,Michigan,52.8,1.4,100,51.4,
MI-049,Genesee County,Michigan,58.5,2.2,112,56.3,
MI-051,Gladwin County,Michigan,56.1,1,93,55.1,
MI-053,Gogebic County,Michigan,48.9,-0.4,44,49.3,
MI-055,Grand Traverse County,Michigan,55.3,2.5,111,52.8,
MI-057,Gratiot County,Michigan,57.3,1.3,99,56,
MI-059,Hillsdale County,Michigan,58.3,1.3,97,57,
MI-061,Houghton County,Michigan,50.3,0.7,86,49.5,
MI-063,Huron County,Michigan,56.3,2.5,116,53.7,
MI-065,Ingham County,Michigan,58.5,2.1,111,56.4,
MI-067,Ionia County,Michigan,57.7,1.1,94,56.6,
MI-069,Iosco County,Michigan,55.3,1.8,104,53.5,
MI-071,Iron County,Michigan,49.9,0.5,78,49.4,
MI-073,Isabella County,Michigan,56.3,1.3,96,55.1,
MI-075,Jackson County,Michigan,58.2,1.6,101,56.5,
MI-077,Kalamazoo County,Michigan,58.2,0.3,73,57.9,
MI-079,Kalkaska County,Michigan,54.6,1.8,101,52.9,
MI-081,Kent County,Michigan,57.6,0.9,91,56.7,
MI-083,Keweenaw County,Michigan,49,1.2,95,47.8,
MI-085,Lake County,Michigan,55.4,0.5,85,54.8,
MI-087,Lapeer County,Michigan,58,2.1,110,55.9,
MI-089,Leelanau County,Michigan,53.8,2.4,110,51.4,
MI-091,Lenawee County,Michigan,59.3,1.8,105,57.6,
MI-093,Livingston County,Michigan,58.4,2.3,113,56.1,
MI-095,Luce County,Michigan,49.5,0.3,71,49.2,
MI-097,Mackinac County,Michigan,50.4,0.9,91,49.5,
MI-099,Macomb County,Michigan,59.1,2.3,112,56.8,
MI-101,Manistee County,Michigan,54.3,1,93,53.3,
MI-103,Marquette County,Michigan,50.1,0.9,85,49.2,
MI-105,Mason County,Michigan,54.7,0.4,79,54.3,
MI-107,Mecosta County,Michigan,55.8,0.6,84,55.2,
MI-109,Menominee County,Michigan,52.9,0.5,79,52.4,
MI-111,Midland County,Michigan,56.9,1.2,96,55.7,
MI-113,Missaukee County,Michigan,54.8,1.5,100,53.2,
MI-115,Monroe County,Michigan,60.7,2.5,118,58.1,
MI-117,Montcalm County,Michigan,56.7,0.9,92,55.8,
MI-119,Montmorency County,Michigan,54.5,1.6,104,52.8,
MI-121,Muskegon County,Michigan,57.9,1.8,109,56.1,
MI-123,Newaygo County,Michigan,56.7,0.8,92,55.8,
MI-125,Oakland County,Michigan,58.5,2.2,112,56.3,
MI-127,Oceana County,Michigan,56.1,1.2,97,54.9,
MI-129,Ogemaw County,Michigan,55.1,1.5,99,53.6,
MI-131,Ontonagon County,Michigan,49.7,-0.2,50,49.9,
MI-133,Osceola County,Michigan,54.9,1,92,53.9,
MI-135,Oscoda County,Michigan,54.4,1.5,100,52.8,
MI-137,Otsego County,Michigan,53.4,1.5,100,52,
MI-139,Ottawa County,Michigan,58.5,1.5,101,57,
MI-141,Presque Isle County,Michigan,54.1,1.8,105,52.3,
MI-143,Roscommon County,Michigan,54.9,1.5,99,53.4,
MI-145,Saginaw County,Michigan,57.9,1.7,105,56.2,
MI-147,St. Clair County,Michigan,58.2,2.3,113,55.9,
MI-149,St. Joseph County,Michigan,59,0.9,90,58.1,
MI-151,Sanilac County,Michigan,56.8,2.2,111,54.6,
MI-153,Schoolcraft County,Michigan,50.4,-0.1,52,50.5,
MI-155,Shiawassee County,Michigan,58.3,1.9,108,56.4,
MI-157,Tuscola County,Michigan,57.4,1.9,106,55.5,
MI-159,Van Buren County,Michigan,58.6,0.5,78,58.2,
MI-161,Washtenaw County,Michigan,58.9,2.2,108,56.7,
MI-163,Wayne County,Michigan,59.9,2.3,112,57.6,
MI-165,Wexford County,Michigan,54.6,1.5,100,53.1,
MN-001,Aitkin County,Minnesota,48.8,-0.6,38,49.5,
MN-003,Anoka County,Minnesota,53.2,-0.1,57,53.3,
MN-005,Becker County,Minnesota,48.4,-1,35,49.4,
MN-007,Beltrami County,Minnesota,46.9,-1.6,24,48.5,
MN-009,Benton County,Minnesota,51.8,0.2,66,51.5,
MN-011,Big Stone County,Minnesota,53.7,0.2,68,53.5,
MN-013,Blue Earth County,Minnesota,54.1,-1,38,55.1,
MN-015,Brown County,Minnesota,55,-0.3,57,55.3,
MN-017,Carlton County,Minnesota,47.9,-1.4,26,49.4,
MN-019,Carver County,Minnesota,53.9,0.1,66,53.8,
MN-021,Cass County,Minnesota,48.9,-0.3,44,49.2,
MN-023,Chippewa County,Minnesota,54,-0.3,59,54.2,
MN-025,Chisago County,Minnesota,52.5,-0.5,44,53,
MN-027,Clay County,Minnesota,50.1,-0.8,42,50.9,
MN-029,Clearwater County,Minnesota,47,-1.5,25,48.6,
MN-031,Cook County,Minnesota,45,-1,26,46,
MN-033,Cottonwood County,Minnesota,55,0.4,68,54.6,
MN-035,Crow Wing County,Minnesota,50.2,0.3,61,50,
MN-037,Dakota County,Minnesota,54.1,-0.1,58,54.2,
MN-039,Dodge County,Minnesota,53.4,-0.2,61,53.6,
MN-041,Douglas County,Minnesota,50.7,0.2,63,50.5,
MN-043,Faribault County,Minnesota,54.4,-0.8,41,55.2,
MN-045,Fillmore County,Minnesota,53.4,-1,37,54.4,
MN-047,Freeborn County,Minnesota,53.9,-0.4,57,54.3,
MN-049,Goodhue County,Minnesota,53.8,-0.1,55,53.9,
MN-051,Grant County,Minnesota,51.7,0.1,62,51.6,
MN-053,Hennepin County,Minnesota,53.9,0.3,72,53.6,
MN-055,Houston County,Minnesota,54.4,-0.5,44,54.9,
MN-057,Hubbard County,Minnesota,48.5,-0.6,42,49,
MN-059,Isanti County,Minnesota,52.6,0.1,62,52.5,
MN-061,Itasca County,Minnesota,47.5,-1,30,48.6,
MN-063,Jackson County,Minnesota,55.6,0.5,72,55,
MN-065,Kanabec County,Minnesota,51.2,0.1,61,51.1,
MN-067,Kandiyohi County,Minnesota,53,0.2,62,52.8,
MN-069,Kittson County,Minnesota,46.9,-0.6,46,47.5,
MN-071,Koochiching County,Minnesota,46.8,-1.2,28,48,
MN-073,Lac qui Parle County,Minnesota,54,-0.5,51,54.5,
MN-075,Lake County,Minnesota,46,-0.9,29,46.9,
MN-077,Lake of the Woods County,Minnesota,46.5,-1.1,28,47.6,
MN-079,Le Sueur County,Minnesota,53.3,-1.2,35,54.5,
MN-081,Lincoln County,Minnesota,53.2,-0.4,54,53.6,
MN-083,Lyon County,Minnesota,54.3,-0.4,52,54.6,
MN-085,McLeod County,Minnesota,53.7,-0.1,61,53.7,
MN-087,Mahnomen County,Minnesota,47.5,-1.6,23,49.1,
MN-089,Marshall County,Minnesota,46.5,-1.9,17,48.5,
MN-091,Martin County,Minnesota,55.1,0.2,68,54.9,
MN-093,Meeker County,Minnesota,52.9,0.1,59,52.8,
MN-095,Mille Lacs County,Minnesota,51.2,0.2,67,50.9,
MN-097,Morrison County,Minnesota,50.9,0.2,62,50.7,
MN-099,Mower County,Minnesota,53.4,-0.4,56,53.8,
MN-101,Murray County,Minnesota,53.9,-0.4,54,54.3,
MN-103,Nicollet County,Minnesota,53.8,-1.2,35,55,
MN-105,Nobles County,Minnesota,55.2,0,63,55.1,
MN-107,Norman County,Minnesota,49,-1.5,30,50.4,
MN-109,Olmsted County,Minnesota,53.7,-0.3,60,54,
MN-111,Otter Tail County,Minnesota,50,-0.2,57,50.2,
MN-113,Pennington County,Minnesota,46.8,-2,16,48.8,
MN-115,Pine County,Minnesota,50.4,-0.5,43,50.8,
MN-117,Pipestone County,Minnesota,54.1,-0.5,52,54.5,
MN-119,Polk County,Minnesota,48,-1.6,24,49.7,
MN-121,Pope County,Minnesota,52,0.5,73,51.5,
MN-123,Ramsey County,Minnesota,53.9,0.1,68,53.8,
MN-125,Red Lake County,Minnesota,47.6,-1.6,25,49.2,
MN-127,Redwood County,Minnesota,54.9,-0.4,52,55.3,
MN-129,Renville County,Minnesota,54.3,-0.3,56,54.6,
MN-131,Rice County,Minnesota,53.5,-0.5,48,54,
MN-133,Rock County,Minnesota,56,0.3,69,55.7,
MN-135,Roseau County,Minnesota,45.6,-1.7,19,47.3,
MN-137,St. Louis County,Minnesota,47.1,-0.9,26,48,
MN-139,Scott County,Minnesota,54.2,0,60,54.2,
MN-141,Sherburne County,Minnesota,52.4,-0.1,58,52.5,
MN-143,Sibley County,Minnesota,53.9,-0.5,52,54.4,
MN-145,Stearns County,Minnesota,51.9,0.5,71,51.5,
MN-147,Steele County,Minnesota,53.3,-0.6,48,53.9,
MN-149,Stevens County,Minnesota,52.9,0.5,76,52.4,
MN-151,Swift County,Minnesota,53.5,0.3,68,53.2,
