ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
NY-121,Wyoming County,New York,57.1,2.9,123,54.2,
NY-123,Yates County,New York,58.7,2.8,123,55.9,
NC-001,Alamance County,North Carolina,70.6,1,97,69.7,
NC-003,Alexander County,North Carolina,69.4,0.8,93,68.5,
NC-005,Alleghany County,North Carolina,62.8,1,96,61.8,
NC-007,Anson County,North Carolina,73.4,0.9,93,72.5,
NC-009,Ashe County,North Carolina,61.8,1.1,100,60.7,
NC-011,Avery County,North Carolina,60.3,1.5,110,58.8,
NC-013,Beaufort County,North Carolina,73.3,1.8,117,71.5,
NC-015,Bertie County,North Carolina,72,1.3,111,70.7,
NC-017,Bladen County,North Carolina,74.2,0.8,92,73.4,
NC-019,Brunswick County,North Carolina,74.6,1.1,106,73.5,
NC-021,Buncombe County,North Carolina,65.1,1.3,103,63.8,
NC-023,Burke County,North Carolina,69.4,0.6,88,68.8,
NC-025,Cabarrus County,North Carolina,71.9,0.8,93,71.1,
NC-027,Caldwell County,North Carolina,69.1,0.9,90,68.3,
NC-029,Camden County,North Carolina,71.9,2.6,127,69.3,
NC-031,Carteret County,North Carolina,73.5,1.7,117,71.8,
NC-033,Caswell County,North Carolina,70.6,1.4,106,69.2,
NC-035,Catawba County,North Carolina,70.4,0.9,92,69.5,
NC-037,Chatham County,North Carolina,71.7,0.8,93,70.9,
NC-039,Cherokee County,North Carolina,68.3,1,99,67.3,
NC-041,Chowan County,North Carolina,72.4,2.3,125,70.1,
NC-043,Clay County,North Carolina,66.9,1.2,105,65.6,
NC-045,Cleveland County,North Carolina,71.9,1.3,105,70.6,
NC-047,Columbus County,North Carolina,74.5,0.7,87,73.9,
NC-049,Craven County,North Carolina,73.8,1.8,118,72.1,
NC-051,Cumberland County,North Carolina,74.2,1.4,113,72.8,
NC-053,Currituck County,North Carolina,71,2.7,128,68.3,
NC-055,Dare County,North Carolina,71.3,1.8,119,69.5,
NC-057,Davidson County,North Carolina,70.3,0.7,90,69.6,
NC-059,Davie County,North Carolina,70.2,0.9,94,69.3,
NC-061,Duplin County,North Carolina,73.5,0.9,99,72.6,
NC-063,Durham County,North Carolina,71.8,1.4,110,70.3,
NC-065,Edgecombe County,North Carolina,72.8,1.8,120,71,
NC-067,Forsyth County,North Carolina,69.5,0.9,94,68.6,
NC-069,Franklin County,North Carolina,72,1.7,113,70.4,
NC-071,Gaston County,North Carolina,72.4,2,118,70.4,
NC-073,Gates County,North Carolina,72.2,1.9,120,70.3,
NC-075,Graham County,North Carolina,65.4,0.9,96,64.4,
NC-077,Granville County,North Carolina,71.3,1.9,117,69.4,
NC-079,Greene County,North Carolina,73.1,1.3,111,71.8,
NC-081,Guilford County,North Carolina,69.9,0.9,95,69,
NC-083,Halifax County,North Carolina,71.6,1.3,104,70.4,
NC-085,Harnett County,North Carolina,73.4,1.3,108,72.1,
NC-087,Haywood County,North Carolina,61,0.8,92,60.1,
NC-089,Henderson County,North Carolina,65.9,1.2,102,64.7,
NC-091,Hertford County,North Carolina,71.5,1.1,104,70.4,
NC-093,Hoke County,North Carolina,73.7,1.1,98,72.6,
NC-095,Hyde County,North Carolina,72.9,1.7,117,71.2,
NC-097,Iredell County,North Carolina,70.3,0.9,93,69.4,
NC-099,Jackson County,North Carolina,63.3,0.7,90,62.6,
NC-101,Johnston County,North Carolina,73.3,1.5,114,71.8,
NC-103,Jones County,North Carolina,74,1.6,116,72.4,
NC-105,Lee County,North Carolina,72.4,0.7,90,71.7,
NC-107,Lenoir County,North Carolina,73.1,1,97,72.1,
NC-109,Lincoln County,North Carolina,71.4,1.5,107,69.9,
NC-111,McDowell County,North Carolina,68.1,0.4,78,67.7,
NC-113,Macon County,North Carolina,65.2,1,96,64.2,
NC-115,Madison County,North Carolina,65.7,1.3,102,64.4,
NC-117,Martin County,North Carolina,72.7,1.6,114,71.1,
NC-119,Mecklenburg County,North Carolina,72.5,1.7,111,70.8,
NC-121,Mitchell County,North Carolina,62.2,1.2,101,61,
NC-123,Montgomery County,North Carolina,72.4,0.8,93,71.6,
NC-125,Moore County,North Carolina,72.7,1,93,71.7,
NC-127,Nash County,North Carolina,72.5,1.8,117,70.8,
NC-129,New Hanover County,North Carolina,74.9,1.5,119,73.4,
NC-131,Northampton County,North Carolina,71.3,0.9,98,70.3,
NC-133,Onslow County,North Carolina,74.2,1.5,119,72.7,
NC-135,Orange County,North Carolina,70.9,1.2,102,69.6,
NC-137,Pamlico County,North Carolina,73.4,1.6,116,71.8,
NC-139,Pasquotank County,North Carolina,72.3,2.7,129,69.6,
NC-141,Pender County,North Carolina,74.4,1,103,73.4,
NC-143,Perquimans County,North Carolina,72.5,2.5,127,70,
NC-145,Person County,North Carolina,70.7,1.8,117,68.9,
NC-147,Pitt County,North Carolina,73.2,1.4,115,71.7,
NC-149,Polk County,North Carolina,70.4,1.1,101,69.3,
NC-151,Randolph County,North Carolina,71,0.8,94,70.1,
NC-153,Richmond County,North Carolina,73.5,0.9,96,72.5,
NC-155,Robeson County,North Carolina,74.4,0.8,92,73.6,
NC-157,Rockingham County,North Carolina,69.9,0.9,98,69,
NC-159,Rowan County,North Carolina,70.8,0.6,90,70.2,
NC-161,Rutherford County,North Carolina,71,0.8,92,70.1,
NC-163,Sampson County,North Carolina,73.8,1.1,111,72.6,
NC-165,Scotland County,North Carolina,73.8,1,94,72.9,
NC-167,Stanly County,North Carolina,72.2,0.5,84,71.8,
NC-169,Stokes County,North Carolina,68.7,0.6,85,68.1,
NC-171,Surry County,North Carolina,68.4,1.1,99,67.3,
NC-173,Swain County,North Carolina,62.5,0.5,82,62,
NC-175,Transylvania County,North Carolina,64.8,1.4,105,63.5,
NC-177,Tyrrell County,North Carolina,72.8,2.3,123,70.5,
NC-179,Union County,North Carolina,72.8,1.2,100,71.5,
NC-181,Vance County,North Carolina,71.4,1.8,116,69.6,
NC-183,Wake County,North Carolina,72.3,1.3,105,71,
NC-185,Warren County,North Carolina,71.5,1.7,111,69.8,
NC-187,Washington County,North Carolina,73.1,2.3,123,70.8,
NC-189,Watauga County,North Carolina,61.7,1.6,110,60.2,
NC-191,Wayne County,North Carolina,73.2,1.4,111,71.8,
NC-193,Wilkes County,North Carolina,68.8,1.3,104,67.4,
NC-195,Wilson County,North Carolina,73.1,1.8,117,71.3,
NC-197,Yadkin County,North Carolina,69.7,1.4,101,68.3,
NC-199,Yancey County,North Carolina,61.8,1.2,99,60.6,
ND-001,Adams County,North Dakota,57.7,3.6,116,54.1,
ND-003,Barnes County,North Dakota,52.8,1.7,102,51.1,
ND-005,Benson County,North Dakota,52.5,2.8,116,49.6,
ND-007,Billings County,North Dakota,57,3.6,116,53.4,
ND-009,Bottineau County,North Dakota,52,2.5,114,49.5,
ND-011,Bowman County,North Dakota,58.6,4,121,54.6,
ND-013,Burke County,North Dakota,51.9,2.8,117,49.1,
ND-015,Burleigh County,North Dakota,55.1,3.6,118,51.5,
ND-017,Cass County,North Dakota,52.9,1.4,99,51.5,
ND-019,Cavalier County,North Dakota,49.9,2.8,114,47.1,
ND-021,Dickey County,North Dakota,53.2,0.7,82,52.5,
ND-023,Divide County,North Dakota,53.4,3.8,118,49.6,
ND-025,Dunn County,North Dakota,56.1,3.5,117,52.7,
ND-027,Eddy County,North Dakota,52.3,2.2,110,50,
ND-029,Emmons County,North Dakota,55.3,2,109,53.2,
ND-031,Foster County,North Dakota,52.5,2,105,50.5,
ND-033,Golden Valley County,North Dakota,57.2,3.1,116,54.1,
ND-035,Grand Forks County,North Dakota,51.7,1.7,101,50,
ND-037,Grant County,North Dakota,56.8,2.9,114,53.8,
ND-039,Griggs County,North Dakota,51.8,1.7,105,50.1,
ND-041,Hettinger County,North Dakota,57,3.4,116,53.6,
ND-043,Kidder County,North Dakota,53.6,2.8,111,50.8,
ND-045,LaMoure County,North Dakota,53.3,1.2,93,52.1,
ND-047,Logan County,North Dakota,53.3,1.5,101,51.8,
ND-049,McHenry County,North Dakota,53.7,2.9,117,50.8,
ND-051,McIntosh County,North Dakota,53.2,0.8,85,52.3,
ND-053,McKenzie County,North Dakota,56.1,3.4,116,52.7,
ND-055,McLean County,North Dakota,54.9,3.5,118,51.3,
ND-057,Mercer County,North Dakota,56,3.4,118,52.6,
ND-059,Morton County,North Dakota,56.3,3.3,117,53,
ND-061,Mountrail County,North Dakota,53.6,3,118,50.5,
ND-063,Nelson County,North Dakota,51,2,110,49,
ND-065,Oliver County,North Dakota,55.3,3,116,52.2,
ND-067,Pembina County,North Dakota,50.9,2.8,114,48.1,
ND-069,Pierce County,North Dakota,52.9,3.1,117,49.7,
ND-071,Ramsey County,North Dakota,51.4,2.4,111,49,
ND-073,Ransom County,North Dakota,53.5,1.4,97,52.1,
ND-075,Renville County,North Dakota,52.6,2.4,109,50.2,
ND-077,Richland County,North Dakota,54.1,1.7,102,52.4,
ND-079,Rolette County,North Dakota,51,3.3,121,47.7,
ND-081,Sargent County,North Dakota,53.5,0.8,85,52.6,
ND-083,Sheridan County,North Dakota,54.2,3.8,119,50.4,
ND-085,Sioux County,North Dakota,56.9,2.6,110,54.3,
ND-087,Slope County,North Dakota,58,3.7,117,54.4,
ND-089,Stark County,North Dakota,56.9,3.6,118,53.3,
ND-091,Steele County,North Dakota,50.8,0.5,81,50.3,
ND-093,Stutsman County,North Dakota,53,2,109,51.1,
ND-095,Towner County,North Dakota,51.4,3.3,120,48.1,
ND-097,Traill County,North Dakota,51.6,0.6,81,50.9,
ND-099,Walsh County,North Dakota,51,2.4,113,48.6,
ND-101,Ward County,North Dakota,53.6,2.9,117,50.7,
ND-103,Wells County,North Dakota,52.8,2.6,112,50.2,
ND-105,Williams County,North Dakota,54.8,3.7,118,51.1,
OH-001,Adams County,Ohio,65.7,1.5,102,64.2,
OH-003,Allen County,Ohio,62,2.1,114,59.9,
OH-005,Ashland County,Ohio,61.4,2.2,115,59.1,
OH-007,Ashtabula County,Ohio,60.1,3.1,123,57,
OH-009,Athens County,Ohio,64.6,1.1,92,63.4,
OH-011,Auglaize County,Ohio,61.8,1.8,109,60.1,
OH-013,Belmont County,Ohio,62.8,1.3,102,61.6,
OH-015,Brown County,Ohio,65.2,1.6,106,63.6,
OH-017,Butler County,Ohio,64.8,2.1,115,62.7,
OH-019,Carroll County,Ohio,61.7,1.8,111,59.9,
OH-021,Champaign County,Ohio,61.6,1.2,94,60.4,
OH-023,Clark County,Ohio,62.7,1.7,110,61,
OH-025,Clermont County,Ohio,65.4,1.9,108,63.6,
OH-027,Clinton County,Ohio,63.8,2.1,114,61.7,
OH-029,Columbiana County,Ohio,61.2,1.8,113,59.4,
OH-031,Coshocton County,Ohio,62.5,1.3,103,61.2,
OH-033,Crawford County,Ohio,61.7,2.3,116,59.4,
OH-035,Cuyahoga County,Ohio,61,3.2,123,57.7,
OH-037,Darke County,Ohio,62.3,1.7,110,60.6,
OH-039,Defiance County,Ohio,61.6,2.3,116,59.3,
OH-041,Delaware County,Ohio,62.7,1.3,96,61.4,
OH-043,Erie County,Ohio,60.6,2,115,58.6,
OH-045,Fairfield County,Ohio,63.3,1,88,62.3,
OH-047,Fayette County,Ohio,63.6,1.9,110,61.7,
OH-049,Franklin County,Ohio,63.8,1.4,102,62.3,
OH-051,Fulton County,Ohio,61.4,2.8,119,58.7,
OH-053,Gallia County,Ohio,65.4,0.5,83,64.9,
OH-055,Geauga County,Ohio,60,3.3,123,56.7,
OH-057,Greene County,Ohio,63.6,2.1,115,61.5,
OH-059,Guernsey County,Ohio,62.5,0.4,79,62.1,
OH-061,Hamilton County,Ohio,65.5,2,114,63.5,
OH-063,Hancock County,Ohio,62.3,2.5,119,59.8,
OH-065,Hardin County,Ohio,61.9,2.1,115,59.8,
OH-067,Harrison County,Ohio,62.5,1.7,109,60.8,
OH-069,Henry County,Ohio,62,2.5,118,59.5,
OH-071,Highland County,Ohio,64.5,2.1,113,62.4,
OH-073,Hocking County,Ohio,63.3,0.7,82,62.6,
OH-075,Holmes County,Ohio,61.8,1.7,113,60.1,
OH-077,Huron County,Ohio,61.1,1.9,114,59.2,
OH-079,Jackson County,Ohio,64.8,0.8,87,64,
OH-081,Jefferson County,Ohio,62,1.2,100,60.8,
OH-083,Knox County,Ohio,61.5,1.1,92,60.4,
OH-085,Lake County,Ohio,60.2,3.3,123,57,
OH-087,Lawrence County,Ohio,66.3,1.2,97,65.1,
OH-089,Licking County,Ohio,62.7,1.3,97,61.4,
OH-091,Logan County,Ohio,61,1.3,96,59.8,
OH-093,Lorain County,Ohio,60.7,1.8,111,58.8,
OH-095,Lucas County,Ohio,62.4,3.3,124,59.1,
OH-097,Madison County,Ohio,63.1,1.6,109,61.4,
OH-099,Mahoning County,Ohio,62,3.4,124,58.6,
OH-101,Marion County,Ohio,62.2,1.7,110,60.4,
OH-103,Medina County,Ohio,61.3,2.8,121,58.5,
OH-105,Meigs County,Ohio,65,0.7,84,64.3,
OH-107,Mercer County,Ohio,61.8,1.8,113,60,
OH-109,Miami County,Ohio,63.4,2.2,117,61.2,
OH-111,Monroe County,Ohio,63.4,0.6,82,62.8,
OH-113,Montgomery County,Ohio,64.6,2.8,123,61.8,
OH-115,Morgan County,Ohio,64,1,90,63,
OH-117,Morrow County,Ohio,61.3,1.5,103,59.8,
OH-119,Muskingum County,Ohio,63.4,1.2,97,62.2,
OH-121,Noble County,Ohio,63.5,0.7,83,62.8,
OH-123,Ottawa County,Ohio,61.6,2.7,121,58.9,
OH-125,Paulding County,Ohio,61.5,1.9,111,59.7,
OH-127,Perry County,Ohio,63.3,1,92,62.2,
OH-129,Pickaway County,Ohio,64.2,1.2,98,63,
OH-131,Pike County,Ohio,65.1,1.7,105,63.4,
OH-133,Portage County,Ohio,61.7,3.9,123,57.7,
OH-135,Preble County,Ohio,62.9,1.8,110,61.1,
OH-137,Putnam County,Ohio,62,2.2,115,59.8,
OH-139,Richland County,Ohio,61.4,2.4,117,59,
OH-141,Ross County,Ohio,64.6,1.6,105,63,
OH-143,Sandusky County,Ohio,61.8,2.3,118,59.4,
OH-145,Scioto County,Ohio,66,1.4,99,64.5,
OH-147,Seneca County,Ohio,61.8,2.3,116,59.5,
OH-149,Shelby County,Ohio,61.7,1.4,99,60.4,
OH-151,Stark County,Ohio,62.5,3.5,125,59,
OH-153,Summit County,Ohio,62.3,4,123,58.3,
OH-155,Trumbull County,Ohio,61.6,3.4,124,58.1,
OH-157,Tuscarawas County,Ohio,62.5,1.7,110,60.8,
OH-159,Union County,Ohio,62.2,1.5,99,60.8,
OH-161,Van Wert County,Ohio,61.5,1.8,109,59.8,
OH-163,Vinton County,Ohio,64,0.7,85,63.3,
OH-165,Warren County,Ohio,64.9,2.3,119,62.6,
OH-167,Washington County,Ohio,65.2,1.6,104,63.7,
OH-169,Wayne County,Ohio,61.7,2.4,116,59.4,
OH-171,Williams County,Ohio,60.8,2.3,117,58.5,
OH-173,Wood County,Ohio,62.3,2.6,118,59.8,
OH-175,Wyandot County,Ohio,62.4,2.3,116,60,
OK-001,Adair County,Oklahoma,70.7,0.9,92,69.8,
OK-003,Alfalfa County,Oklahoma,71.6,0.9,89,70.8,
OK-005,Atoka County,Oklahoma,74,0.4,82,73.6,
OK-007,Beaver County,Oklahoma,72,1.7,105,70.3,
OK-009,Beckham County,Oklahoma,74.9,2.7,116,72.2,
OK-011,Blaine County,Oklahoma,72.7,1.5,100,71.2,
OK-013,Bryan County,Oklahoma,74.6,0.7,91,74,
OK-015,Caddo County,Oklahoma,73,1.3,98,71.7,
OK-017,Canadian County,Oklahoma,72.7,1.5,99,71.3,
OK-019,Carter County,Oklahoma,73.8,-0.6,50,74.4,
OK-021,Cherokee County,Oklahoma,71.2,0.7,87,70.5,
OK-023,Choctaw County,Oklahoma,74.4,0.4,85,74,
OK-025,Cimarron County,Oklahoma,71.1,1.8,112,69.3,
OK-027,Cleveland County,Oklahoma,73,0.9,92,72.1,
OK-029,Coal County,Oklahoma,74,0.3,80,73.7,
OK-031,Comanche County,Oklahoma,74,0.6,87,73.3,
OK-033,Cotton County,Oklahoma,75.8,0.7,85,75.1,
OK-035,Craig County,Oklahoma,69.8,0.3,79,69.5,
OK-037,Creek County,Oklahoma,72.7,1.3,99,71.4,
OK-039,Custer County,Oklahoma,73.2,1.9,107,71.3,
OK-041,Delaware County,Oklahoma,70,0.4,81,69.6,
OK-043,Dewey County,Oklahoma,72.1,1.5,104,70.6,
OK-045,Ellis County,Oklahoma,72.4,1.9,110,70.5,
OK-047,Garfield County,Oklahoma,71.7,0.9,89,70.8,
OK-049,Garvin County,Oklahoma,73.5,-0.3,61,73.7,
OK-051,Grady County,Oklahoma,73.4,1.2,97,72.1,
OK-053,Grant County,Oklahoma,71.3,0.8,88,70.4,
OK-055,Greer County,Oklahoma,75.3,1.9,106,73.3,
OK-057,Harmon County,Oklahoma,76.6,2.3,113,74.3,
OK-059,Harper County,Oklahoma,72.2,1.3,101,70.8,
OK-061,Haskell County,Oklahoma,73,1,94,72,
OK-063,Hughes County,Oklahoma,73.4,0.7,89,72.7,
OK-065,Jackson County,Oklahoma,76.1,1.7,104,74.4,
OK-067,Jefferson County,Oklahoma,75.2,0,75,75.2,
OK-069,Johnston County,Oklahoma,73.6,0,70,73.5,
OK-071,Kay County,Oklahoma,71.4,1.3,96,70.1,
OK-073,Kingfisher County,Oklahoma,72.9,0.8,84,72.1,
OK-075,Kiowa County,Oklahoma,74.3,1.5,103,72.8,
OK-077,Latimer County,Oklahoma,72.6,0.5,84,72.1,
OK-079,Le Flore County,Oklahoma,72.2,0.3,83,71.8,
OK-081,Lincoln County,Oklahoma,73,1,91,72,
OK-083,Logan County,Oklahoma,72.6,1.1,92,71.5,
OK-085,Love County,Oklahoma,74.5,-0.2,62,74.7,
OK-087,McClain County,Oklahoma,73.3,0.8,93,72.5,
OK-089,McCurtain County,Oklahoma,73.2,0.5,82,72.7,
OK-091,McIntosh County,Oklahoma,73,1.1,96,71.9,
OK-093,Major County,Oklahoma,72.2,0.9,90,71.3,
OK-095,Marshall County,Oklahoma,74.2,0.2,81,74,
OK-097,Mayes County,Oklahoma,70.7,0.1,77,70.6,
OK-099,Murray County,Oklahoma,73,-0.6,48,73.5,
OK-101,Muskogee County,Oklahoma,72.9,1.2,98,71.7,
OK-103,Noble County,Oklahoma,72.2,1.2,96,71,
OK-105,Nowata County,Oklahoma,70.2,0.4,87,69.7,
OK-107,Okfuskee County,Oklahoma,73.3,1.1,97,72.2,
OK-109,Oklahoma County,Oklahoma,72.8,1.3,99,71.5,
OK-111,Okmulgee County,Oklahoma,73.1,1.1,98,72,
OK-113,Osage County,Oklahoma,70.8,0.7,90,70.1,
OK-115,Ottawa County,Oklahoma,70.1,1,95,69.1,
OK-117,Pawnee County,Oklahoma,71.9,0.8,91,71.1,
OK-119,Payne County,Oklahoma,72.5,1.2,97,71.4,
OK-121,Pittsburg County,Oklahoma,73.3,0.6,84,72.6,
OK-123,Pontotoc County,Oklahoma,73,-0.3,61,73.2,
OK-125,Pottawatomie County,Oklahoma,73.3,0.7,90,72.6,
OK-127,Pushmataha County,Oklahoma,72.9,0.3,79,72.7,
OK-129,Roger Mills County,Oklahoma,73.8,2.6,113,71.3,
OK-131,Rogers County,Oklahoma,71.3,0.8,90,70.5,
OK-133,Seminole County,Oklahoma,73.3,0.5,87,72.8,
OK-135,Sequoyah County,Oklahoma,72.5,0.8,91,71.6,
OK-137,Stephens County,Oklahoma,74,0.2,78,73.8,
OK-139,Texas County,Oklahoma,72.2,1.8,109,70.4,
OK-141,Tillman County,Oklahoma,76,1,94,75,
OK-143,Tulsa County,Oklahoma,72.4,1.4,103,70.9,
OK-145,Wagoner County,Oklahoma,72.5,0.9,95,71.5,
OK-147,Washington County,Oklahoma,70.7,0.7,87,70,
OK-149,Washita County,Oklahoma,73.5,1.7,104,71.8,
OK-151,Woods County,Oklahoma,71.7,1.2,93,70.5,
OK-153,Woodward County,Oklahoma,71.7,1.2,98,70.5,
OR-001,Baker County,Oregon,58.3,2.5,121,55.8,
OR-003,Benton County,Oregon,63.4,2.2,118,61.2,
OR-005,Clackamas County,Oregon,58.1,1.7,114,56.4,
OR-007,Clatsop County,Oregon,59.1,1.5,113,57.6,
OR-009,Columbia County,Oregon,60.8,1.8,114,59.1,
OR-011,Coos County,Oregon,63.1,2.7,121,60.4,
OR-013,Crook County,Oregon,60.9,3.7,126,57.3,
OR-015,Curry County,Oregon,63.9,3.2,125,60.7,
OR-017,Deschutes County,Oregon,58.8,2.9,124,55.8,
OR-019,Douglas County,Oregon,62.2,2.5,119,59.7,
OR-021,Gilliam County,Oregon,63.7,3.4,127,60.3,
OR-023,Grant County,Oregon,57.9,2.8,122,55.2,
OR-025,Harney County,Oregon,61.1,3.7,125,57.4,
OR-027,Hood River County,Oregon,55.3,2.3,121,53,
OR-029,Jackson County,Oregon,63.3,2.8,123,60.4,
OR-031,Jefferson County,Oregon,61.4,3.2,125,58.2,
OR-033,Josephine County,Oregon,63.4,3.6,125,59.8,
OR-035,Klamath County,Oregon,59.6,3.4,124,56.2,
OR-037,Lake County,Oregon,60.4,3.5,125,56.9,
OR-039,Lane County,Oregon,60.5,2.2,120,58.3,
OR-041,Lincoln County,Oregon,61.1,2,120,59,
OR-043,Linn County,Oregon,59.7,1.8,116,57.9,
OR-045,Malheur County,Oregon,62.7,3.1,122,59.6,
OR-047,Marion County,Oregon,60.1,1.7,116,58.4,
OR-049,Morrow County,Oregon,62.9,3.1,126,59.8,
OR-051,Multnomah County,Oregon,61.3,1.8,114,59.5,
OR-053,Polk County,Oregon,62.1,1.7,112,60.4,
OR-055,Sherman County,Oregon,63.2,3.3,126,59.9,
OR-057,Tillamook County,Oregon,58.5,1.8,119,56.7,
OR-059,Umatilla County,Oregon,61.8,3.3,126,58.5,
OR-061,Union County,Oregon,56.9,3,124,53.9,
OR-063,Wallowa County,Oregon,55.7,2.3,119,53.4,
OR-065,Wasco County,Oregon,60.9,2.7,124,58.2,
OR-067,Washington County,Oregon,61.4,2.1,120,59.2,
OR-069,Wheeler County,Oregon,61,3.3,126,57.7,
OR-071,Yamhill County,Oregon,61.7,1.4,111,60.3,
PA-001,Adams County,Pennsylvania,64.8,3.1,126,61.7,
PA-003,Allegheny County,Pennsylvania,63.1,2.1,116,61.1,
PA-005,Armstrong County,Pennsylvania,61.9,2.2,119,59.7,
PA-007,Beaver County,Pennsylvania,62.2,1.6,113,60.6,
PA-009,Bedford County,Pennsylvania,63,2.4,120,60.6,
PA-011,Berks County,Pennsylvania,64.4,3.2,125,61.1,
PA-013,Blair County,Pennsylvania,61.3,2.3,119,59,
PA-015,Bradford County,Pennsylvania,59.1,3,123,56.1,
PA-017,Bucks County,Pennsylvania,64.9,3.6,124,61.3,
PA-019,Butler County,Pennsylvania,61.2,1.7,109,59.5,
PA-021,Cambria County,Pennsylvania,59.1,2.1,117,57,
PA-023,Cameron County,Pennsylvania,59.4,2,114,57.4,
PA-025,Carbon County,Pennsylvania,59.8,2.7,120,57.1,
PA-027,Centre County,Pennsylvania,60.3,2.1,118,58.2,
PA-029,Chester County,Pennsylvania,65,3.1,124,61.8,
PA-031,Clarion County,Pennsylvania,60.8,2.9,122,57.9,
PA-033,Clearfield County,Pennsylvania,59.9,2.5,122,57.4,
PA-035,Clinton County,Pennsylvania,60.5,2.3,119,58.2,
PA-037,Columbia County,Pennsylvania,61,2.9,124,58.2,
PA-039,Crawford County,Pennsylvania,59.3,2.9,121,56.4,
PA-041,Cumberland County,Pennsylvania,64.6,3.4,126,61.2,
PA-043,Dauphin County,Pennsylvania,63.6,3.6,127,60,
PA-045,Delaware County,Pennsylvania,65.6,3,121,62.5,
PA-047,Elk County,Pennsylvania,59.3,3.1,125,56.2,
PA-049,Erie County,Pennsylvania,59.2,3.2,124,56,
PA-051,Fayette County,Pennsylvania,62.2,1.8,112,60.4,
PA-053,Forest County,Pennsylvania,59.8,3.4,125,56.4,
PA-055,Franklin County,Pennsylvania,64.7,3.1,125,61.6,
PA-057,Fulton County,Pennsylvania,64.5,2.8,125,61.6,
PA-059,Greene County,Pennsylvania,63.6,1.6,113,61.9,
PA-061,Huntingdon County,Pennsylvania,63,2.5,122,60.4,
PA-063,Indiana County,Pennsylvania,61.1,2.1,117,58.9,
PA-065,Jefferson County,Pennsylvania,60.2,3.2,125,57,
PA-067,Juniata County,Pennsylvania,62.9,2.4,122,60.5,
PA-069,Lackawanna County,Pennsylvania,59.4,3.8,127,55.6,
PA-071,Lancaster County,Pennsylvania,64.9,3.3,125,61.6,
PA-073,Lawrence County,Pennsylvania,61.4,1.8,110,59.6,
PA-075,Lebanon County,Pennsylvania,63.7,3.5,127,60.2,
PA-077,Lehigh County,Pennsylvania,64.2,3.4,126,60.9,
PA-079,Luzerne County,Pennsylvania,59.5,3,125,56.4,
PA-081,Lycoming County,Pennsylvania,60.6,2.9,125,57.7,
PA-083,McKean County,Pennsylvania,58.4,2.9,123,55.5,
PA-085,Mercer County,Pennsylvania,60.4,2.6,120,57.8,
PA-087,Mifflin County,Pennsylvania,62.2,2.2,120,60,
PA-089,Monroe County,Pennsylvania,59.4,2.9,120,56.4,
PA-091,Montgomery County,Pennsylvania,65.5,3.6,124,61.9,
PA-093,Montour County,Pennsylvania,62.4,3,125,59.3,
PA-095,Northampton County,Pennsylvania,63.2,3.3,123,60,
PA-097,Northumberland County,Pennsylvania,62.2,3,125,59.2,
PA-099,Perry County,Pennsylvania,63.4,3.1,125,60.3,
PA-101,Philadelphia County,Pennsylvania,66.3,3.6,125,62.6,
PA-103,Pike County,Pennsylvania,59.4,3.2,124,56.2,
PA-105,Potter County,Pennsylvania,58.3,2.4,119,55.9,
PA-107,Schuylkill County,Pennsylvania,60.9,2.9,125,58.1,
PA-109,Snyder County,Pennsylvania,62.5,2.8,124,59.7,
PA-111,Somerset County,Pennsylvania,59.5,2.3,120,57.2,
PA-113,Sullivan County,Pennsylvania,57,2.9,123,54.1,
PA-115,Susquehanna County,Pennsylvania,58.9,3.1,124,55.8,
PA-117,Tioga County,Pennsylvania,58.7,2.7,121,56,
PA-119,Union County,Pennsylvania,61.9,2.9,124,59.1,
PA-121,Venango County,Pennsylvania,60.1,2.7,120,57.4,
PA-123,Warren County,Pennsylvania,58.7,2.9,122,55.8,
PA-125,Washington County,Pennsylvania,63.1,1.9,117,61.1,
PA-127,Wayne County,Pennsylvania,58.9,3.1,125,55.7,
PA-129,Westmoreland County,Pennsylvania,62.4,2,117,60.4,
PA-131,Wyoming County,Pennsylvania,59.9,3.7,129,56.2,
PA-133,York County,Pennsylvania,65,3.3,127,61.7,
RI-001,Bristol County,Rhode Island,62.2,3.9,129,58.3,
RI-003,Kent County,Rhode Island,62.3,4.3,129,58,
RI-005,Newport County,Rhode Island,61.9,4,129,57.9,
RI-007,Providence County,Rhode Island,61.9,3.9,128,58,
RI-009,Washington County,Rhode Island,62.2,4.2,129,58,
SC-001,Abbeville County,South Carolina,73.4,0.8,95,72.6,
SC-003,Aiken County,South Carolina,76.6,1.7,114,74.9,
SC-005,Allendale County,South Carolina,77.3,1.6,113,75.7,
SC-007,Anderson County,South Carolina,72.6,1.2,103,71.5,
SC-009,Bamberg County,South Carolina,76.3,0.6,93,75.7,
SC-011,Barnwell County,South Carolina,77,1.5,114,75.5,
SC-013,Beaufort County,South Carolina,76,0.8,87,75.2,
SC-015,Berkeley County,South Carolina,77.1,1.3,111,75.9,
SC-017,Calhoun County,South Carolina,75.4,0.2,73,75.2,
SC-019,Charleston County,South Carolina,76.7,1.5,116,75.2,
SC-021,Cherokee County,South Carolina,72.3,0.8,93,71.5,
SC-023,Chester County,South Carolina,72.9,0.1,71,72.8,
SC-025,Chesterfield County,South Carolina,74.1,1.3,103,72.8,
