,Covid Deaths Start Date,Covid Deaths End Date,State,County name,Deaths from All Causes,Population 2023,Death Per 100k
2359,01/01/2020,06/24/2023,South Dakota,Sanborn County,82,2399,3418.0908711963316
2360,01/01/2020,06/24/2023,South Dakota,Spink County,258,6166,4184.236133636069
2361,01/01/2020,06/24/2023,South Dakota,Stanley County,50,3043,1643.115346697338
2362,01/01/2020,06/24/2023,South Dakota,Todd County,232,9199,2522.013262311121
2363,01/01/2020,06/24/2023,South Dakota,Tripp County,207,5621,3682.618751111902
2364,01/01/2020,06/24/2023,South Dakota,Turner County,355,9027,3932.6465049296557
2365,01/01/2020,06/24/2023,South Dakota,Union County,259,17183,1507.3037304312402
2366,01/01/2020,06/24/2023,South Dakota,Walworth County,273,5269,5181.248813816664
2367,01/01/2020,06/24/2023,South Dakota,Yankton County,1069,23517,4545.647829229919
2368,01/01/2020,06/24/2023,South Dakota,Ziebach County,157,2322,6761.412575366063
2369,01/01/2020,06/24/2023,Tennessee,Anderson County,4466,80234,5566.218809980806
2370,01/01/2020,06/24/2023,Tennessee,Bedford County,1436,53055,2706.625200263877
2371,01/01/2020,06/24/2023,Tennessee,Benton County,648,16103,4024.09488915109
2372,01/01/2020,06/24/2023,Tennessee,Bledsoe County,416,15060,2762.284196547145
2373,01/01/2020,06/24/2023,Tennessee,Blount County,5850,141456,4135.56158805565
2374,01/01/2020,06/24/2023,Tennessee,Bradley County,4553,111579,4080.5169431523855
2375,01/01/2020,06/24/2023,Tennessee,Campbell County,2048,40223,5091.614250553166
2376,01/01/2020,06/24/2023,Tennessee,Cannon County,477,15063,3166.699860585541
2377,01/01/2020,06/24/2023,Tennessee,Carroll County,1299,28860,4501.039501039501
2378,01/01/2020,06/24/2023,Tennessee,Carter County,2632,57022,4615.762337343482
2379,01/01/2020,06/24/2023,Tennessee,Cheatham County,1109,42254,2624.6035878260045
2380,01/01/2020,06/24/2023,Tennessee,Chester County,484,17606,2749.0628194933543
2381,01/01/2020,06/24/2023,Tennessee,Claiborne County,1540,32654,4716.114411710663
2382,01/01/2020,06/24/2023,Tennessee,Clay County,297,7714,3850.142597873996
2383,01/01/2020,06/24/2023,Tennessee,Cocke County,2003,37404,5355.0422414715
2384,01/01/2020,06/24/2023,Tennessee,Coffee County,2729,60633,4500.849372453944
2385,01/01/2020,06/24/2023,Tennessee,Crockett County,561,13982,4012.3015305392646
2386,01/01/2020,06/24/2023,Tennessee,Cumberland County,3473,64760,5362.878319950587
2387,01/01/2020,06/24/2023,Tennessee,Davidson County,36395,712334,5109.2605435090845
2388,01/01/2020,06/24/2023,Tennessee,Decatur County,475,11656,4075.154426904599
2389,01/01/2020,06/24/2023,Tennessee,DeKalb County,735,21225,3462.8975265017666
2390,01/01/2020,06/24/2023,Tennessee,Dickson County,2490,56729,4389.289428687267
2391,01/01/2020,06/24/2023,Tennessee,Dyer County,1902,36498,5211.244451750781
2392,01/01/2020,06/24/2023,Tennessee,Fayette County,952,44175,2155.065082059989
2393,01/01/2020,06/24/2023,Tennessee,Fentress County,660,19696,3350.9341998375303
2394,01/01/2020,06/24/2023,Tennessee,Franklin County,1871,44654,4189.994177453308
2395,01/01/2020,06/24/2023,Tennessee,Gibson County,2077,51045,4068.958761876775
2396,01/01/2020,06/24/2023,Tennessee,Giles County,1285,30721,4182.806549265974
2397,01/01/2020,06/24/2023,Tennessee,Grainger County,739,24681,2994.206069446133
2398,01/01/2020,06/24/2023,Tennessee,Greene County,3245,72577,4471.11343814156
2399,01/01/2020,06/24/2023,Tennessee,Grundy County,477,13955,3418.1297026155503
2400,01/01/2020,06/24/2023,Tennessee,Hamblen County,3577,66216,5402.017639241271
2401,01/01/2020,06/24/2023,Tennessee,Hamilton County,21050,379864,5541.456942484679
2402,01/01/2020,06/24/2023,Tennessee,Hancock County,264,6956,3795.284646348476
2403,01/01/2020,06/24/2023,Tennessee,Hardeman County,897,25567,3508.4288340438848
2404,01/01/2020,06/24/2023,Tennessee,Hardin County,1290,27229,4737.5959454992835
2405,01/01/2020,06/24/2023,Tennessee,Hawkins County,1987,58600,3390.7849829351535
2406,01/01/2020,06/24/2023,Tennessee,Haywood County,528,17328,3047.0914127423825
2407,01/01/2020,06/24/2023,Tennessee,Henderson County,1072,28070,3819.023868899181
2408,01/01/2020,06/24/2023,Tennessee,Henry County,1653,32554,5077.717024021626
2409,01/01/2020,06/24/2023,Tennessee,Hickman County,772,25826,2989.235653992101
2410,01/01/2020,06/24/2023,Tennessee,Houston County,432,8393,5147.146431550102
2411,01/01/2020,06/24/2023,Tennessee,Humphreys County,723,19209,3763.860690301421
2412,01/01/2020,06/24/2023,Tennessee,Jackson County,343,12363,2774.407506268705
2413,01/01/2020,06/24/2023,Tennessee,Jefferson County,2525,57838,4365.641965489816
2414,01/01/2020,06/24/2023,Tennessee,Johnson County,582,18375,3167.3469387755104
2415,01/01/2020,06/24/2023,Tennessee,Knox County,27415,500669,5475.673548791717
2416,01/01/2020,06/24/2023,Tennessee,Lake County,247,6347,3891.602331810304
2417,01/01/2020,06/24/2023,Tennessee,Lauderdale County,767,24610,3116.6192604632265
2418,01/01/2020,06/24/2023,Tennessee,Lawrence County,1694,46114,3673.504792470833
2419,01/01/2020,06/24/2023,Tennessee,Lewis County,430,13066,3290.9842338894846
2420,01/01/2020,06/24/2023,Tennessee,Lincoln County,1294,36169,3577.6493682435234
2421,01/01/2020,06/24/2023,Tennessee,Loudon County,1953,60591,3223.250977868
2422,01/01/2020,06/24/2023,Tennessee,McMinn County,2539,55678,4560.149430654837
2423,01/01/2020,06/24/2023,Tennessee,McNairy County,960,26163,3669.3039789015024
2424,01/01/2020,06/24/2023,Tennessee,Macon County,732,26793,2732.0568805284965
2425,01/01/2020,06/24/2023,Tennessee,Madison County,8682,99193,8752.633754397992
2426,01/01/2020,06/24/2023,Tennessee,Marion County,1089,29382,3706.350827036961
2427,01/01/2020,06/24/2023,Tennessee,Marshall County,988,36961,2673.087849354725
2428,01/01/2020,06/24/2023,Tennessee,Maury County,5059,110760,4567.533405561575
2429,01/01/2020,06/24/2023,Tennessee,Meigs County,423,13691,3089.6209188518005
2430,01/01/2020,06/24/2023,Tennessee,Monroe County,2052,48594,4222.743548586245
2431,01/01/2020,06/24/2023,Tennessee,Montgomery County,5636,239872,2349.586446104589
2432,01/01/2020,06/24/2023,Tennessee,Moore County,222,6748,3289.8636633076467
2433,01/01/2020,06/24/2023,Tennessee,Morgan County,622,21573,2883.233671719279
2434,01/01/2020,06/24/2023,Tennessee,Obion County,1387,30411,4560.849692545461
2435,01/01/2020,06/24/2023,Tennessee,Overton County,1090,23327,4672.696874866035
2436,01/01/2020,06/24/2023,Tennessee,Perry County,269,8891,3025.5314362838826
2437,01/01/2020,06/24/2023,Tennessee,Pickett County,172,5128,3354.1341653666145
2438,01/01/2020,06/24/2023,Tennessee,Polk County,653,18033,3621.1390229024564
2439,01/01/2020,06/24/2023,Tennessee,Putnam County,4711,83844,5618.768188540623
2440,01/01/2020,06/24/2023,Tennessee,Rhea County,1441,33924,4247.7302204928665
2441,01/01/2020,06/24/2023,Tennessee,Roane County,2484,56096,4428.1232173417
2442,01/01/2020,06/24/2023,Tennessee,Robertson County,2490,76776,3243.2010003125974
2443,01/01/2020,06/24/2023,Tennessee,Rutherford County,10618,367101,2892.392012007595
2444,01/01/2020,06/24/2023,Tennessee,Scott County,811,22171,3657.931532181679
2445,01/01/2020,06/24/2023,Tennessee,Sequatchie County,553,17161,3222.4229357263566
2446,01/01/2020,06/24/2023,Tennessee,Sevier County,3755,99415,3777.0960116682595
2447,01/01/2020,06/24/2023,Tennessee,Shelby County,43079,910042,4733.737563760793
2448,01/01/2020,06/24/2023,Tennessee,Smith County,726,20538,3534.910896874087
2449,01/01/2020,06/24/2023,Tennessee,Stewart County,362,14222,2545.3522711292367
2450,01/01/2020,06/24/2023,Tennessee,Sullivan County,12834,162135,7915.6258673327775
2451,01/01/2020,06/24/2023,Tennessee,Sumner County,6555,207994,3151.5332173043453
2452,01/01/2020,06/24/2023,Tennessee,Tipton County,1625,62015,2620.3337902120456
2453,01/01/2020,06/24/2023,Tennessee,Trousdale County,318,12271,2591.47583734007
2454,01/01/2020,06/24/2023,Tennessee,Unicoi County,888,17756,5001.126379815274
2455,01/01/2020,06/24/2023,Tennessee,Union County,659,20741,3177.2817125500214
2456,01/01/2020,06/24/2023,Tennessee,Van Buren County,225,6493,3465.2702910827047
2457,01/01/2020,06/24/2023,Tennessee,Warren County,1568,42638,3677.4708006942165
2458,01/01/2020,06/24/2023,Tennessee,Washington County,9499,138420,6862.447623175842
2459,01/01/2020,06/24/2023,Tennessee,Wayne County,605,16066,3765.716419768455
2460,01/01/2020,06/24/2023,Tennessee,Weakley County,1306,33084,3947.527505742957
2461,01/01/2020,06/24/2023,Tennessee,White County,1078,28692,3757.1448487383245
2462,01/01/2020,06/24/2023,Tennessee,Williamson County,4618,264460,1746.199803372911
2463,01/01/2020,06/24/2023,Tennessee,Wilson County,4014,163674,2452.4359397338612
2464,01/01/2020,06/24/2023,Texas,Anderson County,2169,57736,3756.7548843009563
2465,01/01/2020,06/24/2023,Texas,Andrews County,395,18664,2116.3737676810974
2466,01/01/2020,06/24/2023,Texas,Angelina County,4334,87319,4963.4100253094975
2467,01/01/2020,06/24/2023,Texas,Aransas County,919,25374,3621.8176085757073
2468,01/01/2020,06/24/2023,Texas,Archer County,140,9029,1550.5593088935652
2469,01/01/2020,06/24/2023,Texas,Armstrong County,110,1832,6004.366812227075
2470,01/01/2020,06/24/2023,Texas,Atascosa County,1468,51784,2834.8524640815695
2471,01/01/2020,06/24/2023,Texas,Austin County,756,31677,2386.589639170376
2472,01/01/2020,06/24/2023,Texas,Bailey County,147,6672,2203.237410071942
2473,01/01/2020,06/24/2023,Texas,Bandera County,638,22637,2818.3946636038345
2474,01/01/2020,06/24/2023,Texas,Bastrop County,2038,110778,1839.715466969976
2475,01/01/2020,06/24/2023,Texas,Baylor County,196,3463,5659.832515160266
2476,01/01/2020,06/24/2023,Texas,Bee County,880,30850,2852.512155591572
2477,01/01/2020,06/24/2023,Texas,Bell County,12468,393193,3170.9618431660783
2478,01/01/2020,06/24/2023,Texas,Bexar County,68580,2087679,3284.9877782935023
2479,01/01/2020,06/24/2023,Texas,Blanco County,314,13048,2406.499080318823
2480,01/01/2020,06/24/2023,Texas,Borden County,18,572,3146.8531468531473
2481,01/01/2020,06/24/2023,Texas,Bosque County,740,18996,3895.5569593598652
2482,01/01/2020,06/24/2023,Texas,Bowie County,6311,91687,6883.200453717539
2483,01/01/2020,06/24/2023,Texas,Brazoria County,8597,398938,2154.9714491976197
2484,01/01/2020,06/24/2023,Texas,Brazos County,6287,244703,2569.236993416509
2485,01/01/2020,06/24/2023,Texas,Brewster County,241,9513,2533.3753810575004
2486,01/01/2020,06/24/2023,Texas,Briscoe County,31,1445,2145.3287197231834
2487,01/01/2020,06/24/2023,Texas,Brooks County,300,6848,4380.841121495327
2488,01/01/2020,06/24/2023,Texas,Brown County,1951,38709,5040.17153633522
2489,01/01/2020,06/24/2023,Texas,Burleson County,589,19475,3024.390243902439
2490,01/01/2020,06/24/2023,Texas,Burnet County,1821,53991,3372.7843529477136
2491,01/01/2020,06/24/2023,Texas,Caldwell County,953,49859,1911.3901201387912
2492,01/01/2020,06/24/2023,Texas,Calhoun County,607,19696,3081.8440292445166
2493,01/01/2020,06/24/2023,Texas,Callahan County,365,14374,2539.3070822318073
2494,01/01/2020,06/24/2023,Texas,Cameron County,13834,426710,3242.01448290408
2495,01/01/2020,06/24/2023,Texas,Camp County,512,13000,3938.4615384615386
2496,01/01/2020,06/24/2023,Texas,Carson County,158,5878,2687.9891119428376
2497,01/01/2020,06/24/2023,Texas,Cass County,1230,28659,4291.845493562232
2498,01/01/2020,06/24/2023,Texas,Castro County,194,7227,2684.3780268437804
2499,01/01/2020,06/24/2023,Texas,Chambers County,870,53876,1614.8192144925383
2500,01/01/2020,06/24/2023,Texas,Cherokee County,1654,52217,3167.550797632955
2501,01/01/2020,06/24/2023,Texas,Childress County,308,6788,4537.418974661167
2502,01/01/2020,06/24/2023,Texas,Clay County,298,10738,2775.190910784131
2503,01/01/2020,06/24/2023,Texas,Cochran County,67,2509,2670.3866082104423
2504,01/01/2020,06/24/2023,Texas,Coke County,174,3352,5190.930787589499
2505,01/01/2020,06/24/2023,Texas,Coleman County,451,7842,5751.083907166539
2506,01/01/2020,06/24/2023,Texas,Collin County,25596,1195359,2141.281405837075
2507,01/01/2020,06/24/2023,Texas,Collingsworth County,117,2563,4564.962934061647
2508,01/01/2020,06/24/2023,Texas,Colorado County,839,21117,3973.1022399015014
2509,01/01/2020,06/24/2023,Texas,Comal County,5595,193928,2885.0913741182294
2510,01/01/2020,06/24/2023,Texas,Comanche County,589,14050,4192.170818505338
2511,01/01/2020,06/24/2023,Texas,Concho County,120,3297,3639.672429481346
2512,01/01/2020,06/24/2023,Texas,Cooke County,1297,43782,2962.404641176739
2513,01/01/2020,06/24/2023,Texas,Coryell County,1512,84878,1781.380334126629
2514,01/01/2020,06/24/2023,Texas,Cottle County,22,1294,1700.1545595054097
2515,01/01/2020,06/24/2023,Texas,Crane County,154,4574,3366.8561434193266
2516,01/01/2020,06/24/2023,Texas,Crockett County,124,2858,4338.698390482855
2517,01/01/2020,06/24/2023,Texas,Crosby County,200,4917,4067.520846044336
2518,01/01/2020,06/24/2023,Texas,Culberson County,114,2196,5191.2568306010935
2519,01/01/2020,06/24/2023,Texas,Dallam County,100,7237,1381.788033715628
2520,01/01/2020,06/24/2023,Texas,Dallas County,70563,2606358,2707.3410483133935
2521,01/01/2020,06/24/2023,Texas,Dawson County,397,12004,3307.230923025658
2522,01/01/2020,06/24/2023,Texas,Deaf Smith County,416,18347,2267.4006649588487
2523,01/01/2020,06/24/2023,Texas,Delta County,153,5520,2771.7391304347825
2524,01/01/2020,06/24/2023,Texas,Denton County,17031,1007703,1690.0813037174642
2525,01/01/2020,06/24/2023,Texas,DeWitt County,686,19929,3442.2198805760454
2526,01/01/2020,06/24/2023,Texas,Dimmit County,346,8257,4190.383916676759
2527,01/01/2020,06/24/2023,Texas,Donley County,128,3214,3982.576228998133
2528,01/01/2020,06/24/2023,Texas,Duval County,261,9604,2717.6176593086216
2529,01/01/2020,06/24/2023,Texas,Eastland County,799,18037,4429.783223374175
2530,01/01/2020,06/24/2023,Texas,Ector County,5847,164494,3554.536943596727
2531,01/01/2020,06/24/2023,Texas,Edwards County,59,1393,4235.463029432879
2532,01/01/2020,06/24/2023,Texas,Ellis County,4846,222829,2174.7618128699587
2533,01/01/2020,06/24/2023,Texas,El Paso County,27909,869880,3208.373568768106
2534,01/01/2020,06/24/2023,Texas,Erath County,1077,44195,2436.9272542142776
2535,01/01/2020,06/24/2023,Texas,Falls County,394,17286,2279.301168575726
2536,01/01/2020,06/24/2023,Texas,Fannin County,1253,37571,3335.0190306353306
2537,01/01/2020,06/24/2023,Texas,Fayette County,1046,25474,4106.147444453168
2538,01/01/2020,06/24/2023,Texas,Fisher County,107,3612,2962.34772978959
2539,01/01/2020,06/24/2023,Texas,Floyd County,196,5090,3850.687622789784
2540,01/01/2020,06/24/2023,Texas,Foard County,86,1079,7970.3429101019465
2541,01/01/2020,06/24/2023,Texas,Fort Bend County,14166,916778,1545.1941473290153
2542,01/01/2020,06/24/2023,Texas,Franklin County,261,10735,2431.299487657196
2543,01/01/2020,06/24/2023,Texas,Freestone County,668,20441,3267.941881512646
2544,01/01/2020,06/24/2023,Texas,Frio County,451,17987,2507.3664313115028
2545,01/01/2020,06/24/2023,Texas,Gaines County,325,22523,1442.9694090485282
2546,01/01/2020,06/24/2023,Texas,Galveston County,10912,361744,3016.4978548365693
2547,01/01/2020,06/24/2023,Texas,Garza County,117,4517,2590.2147442993137
2548,01/01/2020,06/24/2023,Texas,Gillespie County,1330,27733,4795.730717917283
2549,01/01/2020,06/24/2023,Texas,Glasscock County,27,1141,2366.345311130587
2550,01/01/2020,06/24/2023,Texas,Goliad County,166,7144,2323.6282194848827
2551,01/01/2020,06/24/2023,Texas,Gonzales County,619,19930,3105.8705469142
2552,01/01/2020,06/24/2023,Texas,Gray County,877,20916,4192.962325492446
2553,01/01/2020,06/24/2023,Texas,Grayson County,7192,146907,4895.6142321332545
2554,01/01/2020,06/24/2023,Texas,Gregg County,7687,126243,6089.050482006924
2555,01/01/2020,06/24/2023,Texas,Grimes County,760,32384,2346.8379446640315
2556,01/01/2020,06/24/2023,Texas,Guadalupe County,3924,188454,2082.20573720908
2557,01/01/2020,06/24/2023,Texas,Hale County,989,31761,3113.88180472907
2558,01/01/2020,06/24/2023,Texas,Hall County,115,2818,4080.9084457061745
2559,01/01/2020,06/24/2023,Texas,Hamilton County,426,8619,4942.568743473721
2560,01/01/2020,06/24/2023,Texas,Hansford County,163,5071,3214.3561427726286
2561,01/01/2020,06/24/2023,Texas,Hardeman County,108,3490,3094.555873925501
2562,01/01/2020,06/24/2023,Texas,Hardin County,1377,58261,2363.502171263796
2563,01/01/2020,06/24/2023,Texas,Harris County,126716,4835125,2620.7388640417776
2564,01/01/2020,06/24/2023,Texas,Harrison County,1680,70895,2369.7016714860006
2565,01/01/2020,06/24/2023,Texas,Hartley County,233,5145,4528.6686103012635
2566,01/01/2020,06/24/2023,Texas,Haskell County,204,5385,3788.300835654596
2567,01/01/2020,06/24/2023,Texas,Hays County,5274,280486,1880.3077515455316
2568,01/01/2020,06/24/2023,Texas,Hemphill County,115,3189,3606.146127312637
2569,01/01/2020,06/24/2023,Texas,Henderson County,3412,86158,3960.1662062721975
2570,01/01/2020,06/24/2023,Texas,Hidalgo County,22124,898471,2462.405575694708
2571,01/01/2020,06/24/2023,Texas,Hill County,1254,38101,3291.2521981050368
2572,01/01/2020,06/24/2023,Texas,Hockley County,650,21460,3028.8909599254425
2573,01/01/2020,06/24/2023,Texas,Hood County,2665,67774,3932.186384159117
2574,01/01/2020,06/24/2023,Texas,Hopkins County,1746,38172,4574.033322854449
2575,01/01/2020,06/24/2023,Texas,Houston County,846,22066,3833.9526873923683
2576,01/01/2020,06/24/2023,Texas,Howard County,1313,30554,4297.309681220135
2577,01/01/2020,06/24/2023,Texas,Hudspeth County,104,3451,3013.6192407997682
2578,01/01/2020,06/24/2023,Texas,Hunt County,3528,113347,3112.5658376489896
2579,01/01/2020,06/24/2023,Texas,Hutchinson County,717,20033,3579.09449408476
2580,01/01/2020,06/24/2023,Texas,Jack County,274,8875,3087.323943661972
2581,01/01/2020,06/24/2023,Texas,Jackson County,369,15221,2424.2822416398394
2582,01/01/2020,06/24/2023,Texas,Jasper County,1365,32694,4175.0779959625615
2583,01/01/2020,06/24/2023,Texas,Jeff Davis County,51,1856,2747.844827586207
2584,01/01/2020,06/24/2023,Texas,Jefferson County,12788,251496,5084.772720043261
2585,01/01/2020,06/24/2023,Texas,Jim Hogg County,109,4720,2309.322033898305
2586,01/01/2020,06/24/2023,Texas,Jim Wells County,1360,38662,3517.6659251978685
2587,01/01/2020,06/24/2023,Texas,Johnson County,4047,202906,1994.5196297793066
2588,01/01/2020,06/24/2023,Texas,Jones County,436,20381,2139.2473382071535
2589,01/01/2020,06/24/2023,Texas,Karnes County,426,15018,2836.596084698362
2590,01/01/2020,06/24/2023,Texas,Kaufman County,3065,185690,1650.6004631374874
2591,01/01/2020,06/24/2023,Texas,Kendall County,1400,50537,2770.247541405307
2592,01/01/2020,06/24/2023,Texas,Kent County,53,734,7220.708446866484
2593,01/01/2020,06/24/2023,Texas,Kerr County,2752,53915,5104.330891217657
2594,01/01/2020,06/24/2023,Texas,Kimble County,152,4442,3421.8820351193153
2595,01/01/2020,06/24/2023,Texas,Kinney County,116,3148,3684.879288437103
2596,01/01/2020,06/24/2023,Texas,Kleberg County,938,30069,3119.491835445143
2597,01/01/2020,06/24/2023,Texas,Knox County,171,3302,5178.679588128407
2598,01/01/2020,06/24/2023,Texas,Lamar County,2815,51127,5505.897079820838
2599,01/01/2020,06/24/2023,Texas,Lamb County,455,12711,3579.5767445519627
2600,01/01/2020,06/24/2023,Texas,Lampasas County,707,23262,3039.2915484481127
2601,01/01/2020,06/24/2023,Texas,La Salle County,157,6537,2401.7133241548113
2602,01/01/2020,06/24/2023,Texas,Lavaca County,742,20571,3607.019590685917
2603,01/01/2020,06/24/2023,Texas,Lee County,406,18240,2225.877192982456
2604,01/01/2020,06/24/2023,Texas,Leon County,490,16538,2962.8733825130003
2605,01/01/2020,06/24/2023,Texas,Liberty County,2070,108272,1911.8516329244867
2606,01/01/2020,06/24/2023,Texas,Limestone County,909,22250,4085.3932584269664
2607,01/01/2020,06/24/2023,Texas,Lipscomb County,57,2906,1961.459050240881
2608,01/01/2020,06/24/2023,Texas,Live Oak County,357,11584,3081.8370165745855
2609,01/01/2020,06/24/2023,Texas,Llano County,954,22875,4170.491803278688
2610,01/01/2020,06/24/2023,Texas,Lubbock County,15394,320940,4796.535177914875
2611,01/01/2020,06/24/2023,Texas,Lynn County,139,5761,2412.775559798646
2612,01/01/2020,06/24/2023,Texas,McCulloch County,320,7452,4294.149221685454
2613,01/01/2020,06/24/2023,Texas,McLennan County,10708,268583,3986.849502760785
2614,01/01/2020,06/24/2023,Texas,McMullen County,28,568,4929.577464788732
2615,01/01/2020,06/24/2023,Texas,Madison County,454,13742,3303.7403580264886
2616,01/01/2020,06/24/2023,Texas,Marion County,416,9571,4346.463274474976
2617,01/01/2020,06/24/2023,Texas,Martin County,136,5216,2607.361963190184
2618,01/01/2020,06/24/2023,Texas,Mason County,100,3931,2543.881963876876
2619,01/01/2020,06/24/2023,Texas,Matagorda County,1127,36359,3099.645204763607
2620,01/01/2020,06/24/2023,Texas,Maverick County,1571,57762,2719.781171012084
2621,01/01/2020,06/24/2023,Texas,Medina County,1132,54797,2065.806522254868
2622,01/01/2020,06/24/2023,Texas,Menard County,104,1958,5311.542390194075
2623,01/01/2020,06/24/2023,Texas,Midland County,4916,177108,2775.707477923075
2624,01/01/2020,06/24/2023,Texas,Milam County,731,25951,2816.8471349851643
2625,01/01/2020,06/24/2023,Texas,Mills County,213,4548,4683.377308707124
2626,01/01/2020,06/24/2023,Texas,Mitchell County,239,9075,2633.6088154269974
2627,01/01/2020,06/24/2023,Texas,Montague County,831,21598,3847.578479488842
2628,01/01/2020,06/24/2023,Texas,Montgomery County,21361,711354,3002.864958937463
2629,01/01/2020,06/24/2023,Texas,Moore County,445,21190,2100.047192071732
2630,01/01/2020,06/24/2023,Texas,Morris County,354,12066,2933.863749378419
2631,01/01/2020,06/24/2023,Texas,Motley County,63,1020,6176.470588235295
2632,01/01/2020,06/24/2023,Texas,Nacogdoches County,2803,65375,4287.571701720842
2633,01/01/2020,06/24/2023,Texas,Navarro County,1738,55635,3123.932776130134
2634,01/01/2020,06/24/2023,Texas,Newton County,364,12039,3023.5069357920092
2635,01/01/2020,06/24/2023,Texas,Nolan County,604,14306,4222.004753250384
2636,01/01/2020,06/24/2023,Texas,Nueces County,15528,352289,4407.744777725106
2637,01/01/2020,06/24/2023,Texas,Ochiltree County,214,9704,2205.2761747732893
2638,01/01/2020,06/24/2023,Texas,Oldham County,51,1783,2860.3477285473923
2639,01/01/2020,06/24/2023,Texas,Orange County,2077,85722,2422.9486012925504
2640,01/01/2020,06/24/2023,Texas,Palo Pinto County,1154,29747,3879.382794903688
2641,01/01/2020,06/24/2023,Texas,Panola County,887,22838,3883.8777476136265
2642,01/01/2020,06/24/2023,Texas,Parker County,4034,173494,2325.1524548399366
2643,01/01/2020,06/24/2023,Texas,Parmer County,268,9617,2786.731829052719
2644,01/01/2020,06/24/2023,Texas,Pecos County,420,14623,2872.187649593107
2645,01/01/2020,06/24/2023,Texas,Polk County,2083,54186,3844.166389842395
2646,01/01/2020,06/24/2023,Texas,Potter County,9457,114647,8248.798485786807
2647,01/01/2020,06/24/2023,Texas,Presidio County,87,5795,1501.2942191544435
2648,01/01/2020,06/24/2023,Texas,Rains County,330,12986,2541.19821346065
2649,01/01/2020,06/24/2023,Texas,Randall County,2726,148255,1838.7238204445046
2650,01/01/2020,06/24/2023,Texas,Reagan County,95,3141,3024.5144858325375
2651,01/01/2020,06/24/2023,Texas,Real County,139,2854,4870.357393132445
2652,01/01/2020,06/24/2023,Texas,Red River County,484,11678,4144.545298852544
2653,01/01/2020,06/24/2023,Texas,Reeves County,394,11770,3347.4936278674595
2654,01/01/2020,06/24/2023,Texas,Refugio County,231,6666,3465.346534653466
2655,01/01/2020,06/24/2023,Texas,Robertson County,542,17267,3138.9355417849074
2656,01/01/2020,06/24/2023,Texas,Rockwall County,3480,131307,2650.277593730723
2657,01/01/2020,06/24/2023,Texas,Runnels County,423,9868,4286.582894203486
2658,01/01/2020,06/24/2023,Texas,Rusk County,1518,53079,2859.8880913355565
2659,01/01/2020,06/24/2023,Texas,Sabine County,514,10106,5086.087472788443
2660,01/01/2020,06/24/2023,Texas,San Augustine County,434,7833,5540.661304736372
2661,01/01/2020,06/24/2023,Texas,San Jacinto County,761,28936,2629.941940834946
2662,01/01/2020,06/24/2023,Texas,San Patricio County,1674,70660,2369.0914237192187
2663,01/01/2020,06/24/2023,Texas,San Saba County,196,5845,3353.2934131736524
2664,01/01/2020,06/24/2023,Texas,Schleicher County,99,2391,4140.526976160602
2665,01/01/2020,06/24/2023,Texas,Scurry County,499,16212,3077.966938070565
2666,01/01/2020,06/24/2023,Texas,Shackelford County,73,3229,2260.761845772685
2667,01/01/2020,06/24/2023,Texas,Shelby County,691,24179,2857.851854915423
2668,01/01/2020,06/24/2023,Texas,Sherman County,62,2678,2315.1605675877518
2669,01/01/2020,06/24/2023,Texas,Smith County,15873,245209,6473.253428707755
2670,01/01/2020,06/24/2023,Texas,Somervell County,412,9888,4166.666666666666
2671,01/01/2020,06/24/2023,Texas,Starr County,1098,65934,1665.3016653016655
2672,01/01/2020,06/24/2023,Texas,Stephens County,272,9343,2911.2704698704915
2673,01/01/2020,06/24/2023,Texas,Sterling County,42,1397,3006.4423765211163
2674,01/01/2020,06/24/2023,Texas,Stonewall County,88,1218,7224.958949096879
2675,01/01/2020,06/24/2023,Texas,Sutton County,97,3221,3011.4871158025458
2676,01/01/2020,06/24/2023,Texas,Swisher County,201,6955,2890.0071890726094
2677,01/01/2020,06/24/2023,Texas,Tarrant County,64875,2182947,2971.8999132823656
2678,01/01/2020,06/24/2023,Texas,Taylor County,7550,146836,5141.790841483014
2679,01/01/2020,06/24/2023,Texas,Terry County,384,11547,3325.539101065212
2680,01/01/2020,06/24/2023,Texas,Throckmorton County,48,1526,3145.478374836173
2681,01/01/2020,06/24/2023,Texas,Titus County,1302,31357,4152.1829256625315
2682,01/01/2020,06/24/2023,Texas,Tom Green County,5211,119057,4376.895100666067
2683,01/01/2020,06/24/2023,Texas,Travis County,27604,1334961,2067.775762737638
2684,01/01/2020,06/24/2023,Texas,Trinity County,562,14228,3949.9578296317122
2685,01/01/2020,06/24/2023,Texas,Tyler County,799,20382,3920.1256010205084
2686,01/01/2020,06/24/2023,Texas,Upshur County,1118,43281,2583.119613687299
2687,01/01/2020,06/24/2023,Texas,Upton County,106,3109,3409.456416854294
2688,01/01/2020,06/24/2023,Texas,Uvalde County,952,24960,3814.1025641025644
2689,01/01/2020,06/24/2023,Texas,Val Verde County,1201,47720,2516.7644593461864
2690,01/01/2020,06/24/2023,Texas,Van Zandt County,1780,64000,2781.25
2691,01/01/2020,06/24/2023,Texas,Victoria County,4529,91664,4940.871007156572
2692,01/01/2020,06/24/2023,Texas,Walker County,1840,81268,2264.113796328198
2693,01/01/2020,06/24/2023,Texas,Waller County,878,63553,1381.524082262049
2694,01/01/2020,06/24/2023,Texas,Ward County,315,10966,2872.5150465073866
